drug,system,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
Sorafenib,Ribosome biogenesis,0.056397332758679836,0.1193623103316931,0.06769373765144882,0.00011105438962788483,1.0,0.014548125041252913,0.15030304461592872,0.0003162635878533242,0.12563701958450713,0.00048359418419677275
Sorafenib,Homologous recombination,-0.028624788491501893,0.040865805877437024,0.3537849263712638,0.18617017535399039,1.0,1.0,0.49834220811436086,0.24886013236094634,0.4705159934480767,0.27098103301525267
Sorafenib,Cell Proliferation,0.04038433830130096,0.12418968303640877,0.19077321753820486,5.7835875317824303e-05,1.0,0.007576499666634984,0.34710127079867825,0.00018039284920559484,0.2895952396011923,0.000268988153845029
Sorafenib,Histone methyltransferase subcomplex,0.09729347001330267,0.08056291543037825,0.0016222252815309979,0.009105246547864931,0.21251151188056072,1.0,0.006660336728128158,0.017802795489109045,0.005936585198305932,0.022647860084246314
Sorafenib,RPA complex associated proteins,0.0753507195727129,0.1267758028746839,0.014645039576002272,4.038702248543302e-05,1.0,0.005290699945591726,0.03968583247702954,0.00013226749863979315,0.036427218692208184,0.0001959661438162121
Sorafenib,mTOR regulation of autophagy/ribosome biogenesis,0.01149505010896279,0.09353049861723477,0.7095805850635186,0.0024602092232124395,1.0,0.3222874082408296,0.8083048403767039,0.005371456804013826,0.7899863170820476,0.007437401728634528
Sorafenib,PIK3/AKT signaling,0.026067773128661306,0.1398385955591297,0.39838646352567997,5.9416566384751235e-06,1.0,0.0007783570196402412,0.5436315283527507,2.289285351883062e-05,0.5129228183991534,3.827985342492989e-05
Sorafenib,Locomotion,-0.010242408676323913,0.00917694071655716,0.7400621985771374,0.7677210915361838,1.0,1.0,0.8229609890305128,0.8045717039299206,0.8118477153965526,0.8165477374119627
Sorafenib,Regulation of adherens junction stability,0.04907005280863321,0.15493604549300194,0.11190897236959074,5.232832507306995e-07,1.0,6.855010584572163e-05,0.23269960921295854,2.8562544102384013e-06,0.18997937857990999,4.595537822059551e-06
Sorafenib,mTOR regulation of mRNA translation,-0.02427353907280472,0.12111537032318616,0.4316841613875151,8.786400357174706e-05,1.0,0.011510184467898865,0.5672944407359406,0.00026159510154315604,0.5455802984002903,0.0003901757446745378
Sorafenib,SMAD-TGFbeta signaling,0.05798032745538927,0.13940674694336788,0.06033717965473406,6.347707239617861e-06,1.0,0.0008315496483899398,0.1362788023236235,2.3758561382569708e-05,0.11386560194146692,4.07289623701195e-05
Sorafenib,Cellular response to DNA damage,-0.15514979455722458,-0.1685022567162698,5.006018899411657e-07,4.734954295315674e-08,6.557884758229271e-05,6.202790126863533e-06,6.557884758229271e-06,3.2646263825597543e-07,6.10035791463188e-06,5.725652424797108e-07
Sorafenib,G1 to S cell cycle control,0.06688689324679939,0.06721883558298633,0.03024613676816923,0.02957294641964614,1.0,1.0,0.07075435565411016,0.053069260013337595,0.06526669534360625,0.06165606335767074
Sorafenib,EGFR/PI3K signaling,0.017338820274546262,0.10814582320141031,0.5743001051400805,0.00046231462265211576,1.0,0.060563215567427164,0.7165077502223861,0.001121541029026429,0.6813583134190238,0.0016862148185826588
Sorafenib,H3 acetylation and H3K4 methylation crosstalk,0.11264481358105784,0.041461022868988485,0.00026306711995371934,0.1798304036904783,0.034461792713937234,1.0,0.001498338813649445,0.24286374106652225,0.0012711074542073482,0.26321545121176154
Sorafenib,Histone modifications in DNA damage response,-0.12050067706405147,0.07580766048320034,9.47664212189725e-05,0.014126946791740647,0.012414401179685397,1.0,0.0006207200589842699,0.02682072506837717,0.0005378079933437717,0.033195157483731384
Sorafenib,NeST:16,-0.02323752861849561,0.03058600200217997,0.4515994710626301,0.3226851526961778,1.0,1.0,0.5857379278139064,0.40258814288761235,0.5652184462662855,0.42041997626581734
Sorafenib,NeST:163,0.05335319436846983,0.050189886665450406,0.08391214737299646,0.10436089415382388,1.0,1.0,0.18320818843104228,0.15190307926834365,0.1507541664804005,0.1701818730392232
Sorafenib,Transcription coactivator activity,0.07909732226122707,0.24994041524819743,0.010394793889996867,6.661338147750939e-16,1.0,8.72635297355373e-14,0.02960256520846934,2.90878432451791e-14,0.027649096438367302,3.878379099357213e-14
Sorafenib,Foxo signaling,0.08297152244281321,0.12890959749153827,0.007189912745216853,2.987937229148585e-05,0.9418785696234078,0.003914197770184646,0.020930634880520174,0.0001003640453893499,0.020075564539042436,0.00015501773347265926
Sorafenib,Neg Regulation EGFR,0.013379720721327383,0.14317799814046372,0.6646705871283536,3.541135247919769e-06,1.0,0.0004638887174774897,0.7915622446710393,1.4057233862954234e-05,0.7571464949027332,2.4308579081789856e-05
Sorafenib,RNA processing 1,-0.02491041192233222,0.007889767433927802,0.41969839254585084,0.7997612933714591,1.0,1.0,0.5610254022806782,0.8268641979871605,0.5368314671131632,0.8426439364476768
Sorafenib,Phosphatase 2A catalytic subunit,-0.008272093621180076,-0.0248631576662458,0.788743862989177,0.4194052340415477,1.0,1.0,0.8407760071371078,0.5134774360695584,0.8476676137529858,0.5179143974181563
Sorafenib,Wnt/beta-catenin,0.03229751918474734,0.10549121371694839,0.29541302507353207,0.0006362085243876159,1.0,0.08334331669477768,0.4448173136164678,0.0014882735124067442,0.40664560018878493,0.0022458054887968897
Sorafenib,p53 regulation of cell cycle,0.04226411317810525,0.05936351970214343,0.1709395993821179,0.05469745854495556,1.0,1.0,0.3199012502722492,0.08846132184431084,0.26500695288825377,0.10044907106620343
Sorafenib,Regulation of immune responses,0.038167308833404495,-0.033883035271754326,0.216282449831819,0.2714741395434124,1.0,1.0,0.3679610510125752,0.34527293475909726,0.31954512324776263,0.36568752987338843
Sorafenib,Regulation of beta catenin transcription,0.0630146189281039,0.14712779169472595,0.04121021452300133,1.8922314568570187e-06,1.0,0.00024788232084826944,0.09471119478093289,8.262744028275649e-06,0.083698265155243,1.3965201174550391e-05
Sorafenib,MDM2-p53 pathway,0.00994999958401395,0.05080545622466589,0.7471745767259088,0.10017357113830427,1.0,1.0,0.8229609890305128,0.14744649234963889,0.8179376285606745,0.16489304065907257
Sorafenib,RNA metabolism,0.050658071117075945,0.06199359033661328,0.10077348308450551,0.04480514758254528,1.0,1.0,0.21292461748500358,0.07429714345966369,0.1735114078957751,0.0850648454103396
Sorafenib,Resolution of D-loop structures,-0.13869484176070412,0.07307386326432307,7.022028869263508e-06,0.018008116124886397,0.0009198857818735195,1.0,6.570612727667997e-05,0.03370090303371597,5.7194970893690336e-05,0.04084957943480724
Sorafenib,NeST:195,0.025197312533816116,0.04695208153844325,0.4143241966990985,0.12871884958581492,1.0,1.0,0.5595512347173391,0.17938477974193356,0.53125419022103,0.20174080912153647
Sorafenib,Cohesin,-0.08736177142790919,-0.023674418869073247,0.004653752510221043,0.44192804537580965,0.6096415788389566,1.0,0.014869306800950163,0.5311245315984502,0.01401474893882659,0.5390010254346195
Sorafenib,Oncogene induced senescence,0.17295595394712074,0.2512707847625525,2.1069047173583044e-08,4.440892098500626e-16,2.760045179739379e-06,5.81756864903582e-14,3.94292168534197e-07,2.90878432451791e-14,4.1400677696090683e-07,2.6850316841703785e-14
Sorafenib,Cytoplasm/extracellular space,-0.08322613434938582,-0.059982407277722624,0.007015722586923623,0.051747798745914286,0.9190596588869946,1.0,0.020887719520158967,0.08473702044643464,0.019659030136620206,0.09592870239219016
Sorafenib,Extracellular matrix organization,-0.048161706424903805,-0.022490693274194774,0.11871826736376745,0.46502848553447773,1.0,1.0,0.2430014535102115,0.5439172464733624,0.19832637225913116,0.5588874459175833
Sorafenib,MHC class I including non-classical MHCs,0.01415625250268164,0.08263052544045117,0.646500066497472,0.007471538608242012,1.0,0.9787715576797036,0.7769863184510902,0.014829872086056115,0.7407420586982697,0.019066978396357865
Sorafenib,Endoplasmic Reticulum protein processing,-0.03204032343689434,0.011832191063992753,0.2993073557572803,0.7029210635189107,1.0,1.0,0.44555981368413317,0.7547758960735844,0.4115120611607108,0.76258931114681
Sorafenib,Regulation of androgen receptor signaling pathway,-0.10407244698064404,-0.09641358608831195,0.0007478214813532169,0.0017750227850672484,0.09796461405727142,0.23252798484380954,0.003498736216331122,0.004009103186962234,0.0030854996553471314,0.005580671636251429
Sorafenib,RAS-RAF-MAPK,0.008242420432490433,0.022628003334554763,0.7894309074646126,0.4646957480478333,1.0,1.0,0.8407760071371078,0.5439172464733624,0.8476676137529858,0.5588874459175833
Sorafenib,Structural constituent of muscle,-0.04305793616364595,-0.06550411366841853,0.1630646352518943,0.03366054510330496,1.0,1.0,0.3112747373570285,0.05726664166925909,0.256961942220039,0.06801333792081671
Sorafenib,Beta-catenin,-0.024201663203439392,0.017660436686097562,0.43304919140148135,0.5685418414297365,1.0,1.0,0.5672944407359406,0.6286988759545192,0.5463509862625431,0.6499983816200333
Sorafenib,Actin filament-based process,0.13543142883196357,0.14409596199475835,1.1472982215599004e-05,3.0654885025960255e-06,0.0015029606702434695,0.00040157899384007933,0.0001001973780162313,1.2954161091615462e-05,8.712815479672287e-05,2.1417546338137564e-05
Sorafenib,MutS homologs,0.03857616223412898,0.13590299401878453,0.21140227271113332,1.077771546897921e-05,1.0,0.0014118807264362765,0.36439075954155875,3.8158938552331796e-05,0.31433042426749186,6.54153232325688e-05
Sorafenib,Beta-catenin destruction complex,0.0680123212081256,0.06839340303924098,0.027572866116156503,0.026841406728159267,1.0,1.0,0.06688973076326855,0.04883644835262311,0.0616565370335676,0.05686616088499511
Sorafenib,Epithelial differentiation,-0.009680171565718043,0.09092010867795654,0.7538573945317675,0.0032439474582679484,1.0,0.42495711703310124,0.8229609890305128,0.006854147048920988,0.8223898849437464,0.009374054052200763
Sorafenib,Lymphocyte activation,0.027086604154652062,-0.049435115466452635,0.3802087499925251,0.10881966428302103,1.0,1.0,0.5298653856278807,0.15665248374808521,0.49436571959325837,0.1761735450596386
Sorafenib,PI3-K/Akt,0.04296499203363533,0.15308023035922955,0.1639538692949234,7.14246354727166e-07,1.0,9.356627246925875e-05,0.3112747373570285,3.74265089877035e-06,0.2574780045270925,6.169204778192884e-06
Sorafenib,MAPK signaling,0.00988794586184622,0.05224638493847974,0.7486978001383573,0.09089505430867817,1.0,1.0,0.8229609890305128,0.13530968311860045,0.8184634627502803,0.15216935609503948
Sorafenib,RNA processing 2,0.03279273640688531,0.02461112279709813,0.2880707820610855,0.42638989229264124,1.0,1.0,0.43880549360467674,0.5171951471327407,0.3991364986908168,0.5247010187060089
Sorafenib,Contractile fiber,0.03163967886370716,0.04418497992910195,0.30535859885445515,0.15285295628191053,1.0,1.0,0.449460409549816,0.21077618182031874,0.41777521096536424,0.23175789970953797
Sorafenib,MutL alpha/beta complex,0.03394540290502456,0.11409270082914232,0.2714610100199737,0.00022044577293667267,1.0,0.02887839625470412,0.43367551600751897,0.0005662430638177278,0.38101491763517736,0.0008728986273462202
Sorafenib,NeST:29,-0.0046407233059222825,0.004911077678277484,0.8805255810825423,0.8751232864358216,1.0,1.0,0.9082586702504963,0.8818550040237895,0.9109277515923959,0.9026862245912807
Sorafenib,RBL-TP53 complex,0.11675774289708717,0.22268652859515084,0.0001553043334987514,5.493383525845275e-13,0.020344867688336432,7.19633241885731e-11,0.0009688032232541158,1.1993887364762182e-11,0.0008165164289633351,2.056094976816374e-11
Sorafenib,Regulation of cellular homeostasis,-0.21601199475132735,-0.11473646835919957,2.601474591301667e-12,0.00019992199004814637,3.4079317146051835e-10,0.026189780696307174,3.4079317146051835e-10,0.0005237956139261435,1.2027994286841823e-10,0.0008099932174115621
Sorafenib,Mismatch and excision repair,-0.09588356330644414,-0.14321804173981895,0.0018954848103902577,3.4531364387913044e-06,0.24830851016112376,0.0004523608734816609,0.007524500307912841,1.4057233862954234e-05,0.006651120807887244,2.3808467025350572e-05
Sorafenib,Extracellular matrix,0.010670428540632345,0.06302677515167521,0.7295639646865266,0.041355138283895476,1.0,1.0,0.8229609890305128,0.06945542455372189,0.8038638384664972,0.08006191795847745
Sorafenib,Ubiquitin/Proteasome System,-0.09209702346064257,-0.05545526853967484,0.00284998382826096,0.07208856968638666,0.3733478815021858,1.0,0.01066708232863388,0.11242384082043634,0.00937275016323479,0.12577495177247486
