drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_hmp_p,epistasis_score_hmp_neglog10p,epistasis_score_max_neglog10p,max_neglog10p_pair,max_neglog10p_gene_1,max_neglog10p_alteration_type_1,max_neglog10p_gene_2,max_neglog10p_alteration_type_2,max_neglog10p_alteration_1,max_neglog10p_alteration_2,max_neglog10p_epistasis_p,max_neglog10p_epistasis_fdr,median_abs_interaction_beta,mean_delta_r2,epistasis_score_hmp_fdr,epistasis_score_hmp_qvalue,epistasis_score_hmp_neglog10q,epistasis_score_hmp_fdr_n_systems
MK-1775,Ribosome biogenesis,0.0925638943170534,0.3397767026065594,0.0013048433027423,True,True,18,53,1326,283,1039,4,0,0.1,0,0,0.0,0.0,0.0,0.3858890664709762,0.2210259764229574,0.6555566821782788,2.2228287389836225,NSD2_del x RPL5_amp,NSD2,del,RPL5,amp,NSD2_del,RPL5_amp,0.005986476210563914,0.966075655191321,0.019220324630182976,0.0007823402382420079,0.27135862451927445,0.27135862451927445,0.5664563707986863,124
MK-1775,Culin-RIng uniqutin ligase complex,-0.084639532929596,0.7667317171494543,0.0478160563154132,True,True,8,23,231,26,205,0,0,0.1,0,0,0.0,0.0,0.0,0.3847050799857372,0.21891041482725226,0.6597335760546862,1.734423416731262,MDM2_amp x TET2_mut,MDM2,amp,TET2,mut,MDM2_amp,TET2_mut,0.018432174923522792,0.4792365480115926,0.019865615010277306,0.000757742686835372,0.27135862451927445,0.27135862451927445,0.5664563707986863,124
MK-1775,Extended PRC1 complex,0.1685301962476779,5.4181080029191975e-06,0.2076422703644157,True,True,8,24,252,68,184,0,0,0.1,0,0,0.0,0.0,0.0,0.3826694873759026,0.2195219003612085,0.6585221463486423,1.8759233023130297,BCOR_del x TFDP1_del,BCOR,del,TFDP1,del,BCOR_del,TFDP1_del,0.013306894009027858,0.8331342891528984,0.015759160264327044,0.0007980383848916292,0.27135862451927445,0.27135862451927445,0.5664563707986863,124
MK-1775,Regulation of mRNA processing,0.061997662012108,1.0,0.5086659259970318,True,True,7,21,189,48,141,0,0,0.1,0,0,0.0,0.0,0.0,0.3618354839778198,0.21075094312586515,0.6762304731993412,1.7551288319836205,BCLAF1_del x RBM10_del,BCLAF1,del,RBM10,del,BCLAF1_del,RBM10_del,0.017574022092270835,0.5312306380281803,0.020939943117876794,0.0007213817708379838,0.27135862451927445,0.27135862451927445,0.5664563707986863,124
MK-1775,Regulation of beta catenin transcription,-0.0232614005965209,1.0,0.2823705488824322,True,True,7,21,189,51,138,0,0,0.1,0,0,0.0,0.0,0.0,0.43887925111036735,0.231514706658469,0.6354214158004445,1.5357316101535243,EGFR_amp x HDAC2_del,EGFR,amp,HDAC2,del,EGFR_amp,HDAC2_del,0.029125164694098975,0.7441241212941586,0.029041958635398567,0.0008945970545172711,0.27426535388855083,0.27426535388855083,0.5618290504536222,124
MK-1775,Actin cytoskeleton,0.0248380746932954,1.0,0.3192861186129078,True,True,5,15,90,16,74,0,0,0.1,0,0,0.0,0.0,0.0,0.4146513919968661,0.2344526412273096,0.6299448703510869,1.4169459860465876,PIK3CA_amp x PPP1CB_amp,PIK3CA,amp,PPP1CB,amp,PIK3CA_amp,PPP1CB_amp,0.038287235885106796,0.6125957741617087,0.026349007531883774,0.0008483276947757121,0.27426535388855083,0.27426535388855083,0.5618290504536222,124
MK-1775,Oncogene induced senescence,0.1425204299499509,0.0004601645950601,0.2598932981619615,True,True,7,21,189,57,130,2,0,0.1,0,0,0.0,0.0,0.0,0.39645275922554224,0.22963508829091167,0.638961750913313,1.7194492797116818,RB1_del x TP53_mut,RB1,del,TP53,mut,RB1_del,TP53_mut,0.019078785278768166,0.7994883793727311,0.019846334859671192,0.000811373002350693,0.27426535388855083,0.27426535388855083,0.5618290504536222,124
MK-1775,Ubiquitin regulation of p53 activity,-0.0907675450708562,0.4090909749817308,0.0128435787847395,True,True,9,26,300,40,260,0,0,0.1,0,0,0.0,0.0,0.0,0.3842073417544693,0.2328189402924121,0.6329816918491084,1.6754410473027155,ELOC_amp x HSP90AA1_amp,ELOC,amp,HSP90AA1,amp,ELOC_amp,HSP90AA1_amp,0.02111343777766638,0.8024709734178463,0.024883847721696262,0.0007734745916400193,0.27426535388855083,0.27426535388855083,0.5618290504536222,124
MK-1775,Cohesin,0.0711529218232687,1.0,0.0386132213618355,True,True,5,15,90,33,56,1,0,0.1,0,0,0.0,0.0,0.0,0.3677328594803957,0.2286355840671314,0.6408561765595684,1.441180942545936,RAD21_amp x STAG1_amp,RAD21,amp,STAG1,amp,RAD21_amp,STAG1_amp,0.03620921065201129,0.4574070737666942,0.018437010127327208,0.0007674087428620106,0.27426535388855083,0.27426535388855083,0.5618290504536222,124
MK-1775,Regulation of androgen receptor signaling pathway,-0.088887891979281,0.4979699137195075,0.3192861186129078,True,True,5,15,90,33,57,0,0,0.1,0,0,0.0,0.0,0.0,0.4116924088493751,0.23892668756362254,0.6217353378420444,1.413695379572709,NCOR1_del x NCOR2_mut,NCOR1,del,NCOR2,mut,NCOR1_del,NCOR2_mut,0.038574883260431715,0.6148900170122712,0.022382445483352165,0.000829163876325559,0.2768870024101794,0.2768870024101794,0.557697430365019,124
MK-1775,Interferon signaling,-0.0119434868312783,1.0,0.3250788117331274,True,True,8,24,252,24,218,10,0,0.1,0,0,0.0,0.0,0.0,0.5377348355439973,0.2513738590787336,0.5996798875416353,0.8244627864411548,IFIT1_amp x TNF_amp,IFIT1,amp,TNF,amp,IFIT1_amp,TNF_amp,0.14980876147567979,0.4055691631370009,0.04296420341876436,0.001083351752464869,0.28366502001926125,0.28366502001926125,0.5471942156643017,124
MK-1775,MAPK and MAP2K activation,-0.0986234491157961,0.1732208274383166,0.4532661611824812,True,True,14,41,780,180,598,2,0,0.1,0,0,0.0,0.0,0.0,0.3902324119935713,0.24988634224317838,0.6022574799700494,1.6787979236650552,KRAS_amp x MAPK1_amp,KRAS,amp,MAPK1,amp,KRAS_amp,MAPK1_amp,0.0209508706882239,0.9588576954747262,0.0220212093411771,0.0007779831848586963,0.28366502001926125,0.28366502001926125,0.5471942156643017,124
MK-1775,Extended cohesin complex,0.1522237612413676,9.5162991332165e-05,0.0127014052567722,True,True,6,18,135,49,85,1,0,0.1,0,0,0.0,0.0,0.0,0.37069483408599735,0.251638324210635,0.5992232156683117,1.441180942545936,RAD21_amp x STAG1_amp,RAD21,amp,STAG1,amp,RAD21_amp,STAG1_amp,0.03620921065201129,0.6791802004414551,0.018437010127327208,0.0007527872304175293,0.28366502001926125,0.28366502001926125,0.5471942156643017,124
MK-1775,Beta-catenin,-0.1244575474519681,0.0066519824958459,0.0983633828620763,True,True,5,14,78,25,53,0,0,0.1,0,0,0.0,0.0,0.0,0.3863376682892771,0.26691067758405174,0.5736340522032075,1.3351640354189815,AMER1_del x MYC_mut,AMER1,del,MYC,mut,AMER1_del,MYC_mut,0.04622064105173631,0.6956168789149939,0.02108075448579756,0.0007750763335850097,0.2981704866704722,0.2981704866704722,0.5255353458276298,124
MK-1775,Ribosome abundance control,0.0259254866316244,1.0,0.3905142171265057,True,True,12,36,594,98,494,2,0,0.1,0,0,0.0,0.0,0.0,0.38611230661181506,0.2710438858512215,0.5669603849929612,1.4584535274111525,CDC73_mut x DKC1_del,CDC73,mut,DKC1,del,CDC73_mut,DKC1_del,0.03479737413144891,0.9482581813322837,0.018254043892617745,0.0007642546603477226,0.3000843021924238,0.3000843021924238,0.5227567225009078,124
MK-1775,MutS homologs,0.1555796326438456,5.395282085851605e-05,0.0009215849600614,True,True,5,15,90,17,71,2,0,0.1,0,0,0.0,0.0,0.0,0.40691432698971797,0.27378845330038176,0.5625848716646684,1.1893987097913306,MSH6_mut x PMS2_amp,MSH6,mut,PMS2,amp,MSH6_mut,PMS2_amp,0.0646548770549137,0.705370432463281,0.02953529955322534,0.0008084614585503894,0.3004404266305074,0.3004404266305074,0.522241629985853,124
MK-1775,MutL alpha/beta complex,0.18073224401722,5.305722088344567e-07,0.0070251898825775,True,True,5,15,90,21,69,0,0,0.1,0,0,0.0,0.0,0.0,0.382420599040933,0.31525263319853725,0.5013412772249253,1.0866704606874773,BRIP1_mut x PMS1_mut,BRIP1,mut,PMS1,mut,BRIP1_mut,PMS1_mut,0.0819086068602473,0.874899667075757,0.025997892713949877,0.0007319440991913908,0.3429063729527949,0.3429063729527949,0.46482444339916273,124
MK-1775,Beta-catenin destruction complex,0.0721362471760405,1.0,0.1923455258100152,True,True,5,15,90,19,71,0,0,0.1,0,0,0.0,0.0,0.0,0.40293607373551127,0.32197103310667313,0.4921831988874453,1.0305086391892444,APC_del x CTNNB1_del,APC,del,CTNNB1,del,APC_del,CTNNB1_del,0.09321619271555226,0.6923445974452596,0.03073801914736486,0.0007640019222091624,0.3441759319416161,0.3441759319416161,0.46321950295212866,124
MK-1775,Extended mismatch repair complex,-0.1129436691923622,0.0308872792242351,3.910409287382977e-06,True,True,10,30,405,61,341,3,0,0.1,0,0,0.0,0.0,0.0,0.35719186975901207,0.3194103066487292,0.495651074270009,1.2146443941637002,ERCC4_amp x MLH3_amp,ERCC4,amp,MLH3,amp,ERCC4_amp,MLH3_amp,0.061003619818039145,0.958334527087367,0.022965903685690597,0.0006774233679801184,0.3441759319416161,0.3441759319416161,0.46321950295212866,124
MK-1775,MAPK signaling,-0.029754566731013,1.0,0.1417429235855627,True,True,6,18,135,28,107,0,0,0.1,0,0,0.0,0.0,0.0,0.33115086105497454,0.3368078612769349,0.47261778038690816,1.1173278187130706,FGFR2_mut x KRAS_mut,FGFR2,mut,KRAS,mut,FGFR2_mut,KRAS_mut,0.076325943459532,0.8629537715642499,0.019430826602826447,0.0006137663965029928,0.3569587589601703,0.3569587589601703,0.4473819569708347,124
MK-1775,PML body,-0.054533497569826,1.0,0.1905978270398473,True,True,9,27,324,77,247,0,0,0.1,0,0,0.0,0.0,0.0,0.3306373081552377,0.3477503838441023,0.45873238196486343,1.3588310744184102,NPM1_del x TERT_amp,NPM1,del,TERT,amp,NPM1_del,TERT_amp,0.04376923192755848,0.9716548123970743,0.021252544991984652,0.0006067030640268653,0.3654326067514295,0.3654326067514295,0.43719270410875377,124
MK-1775,Nuclear transport,-0.0341385051222995,1.0,0.4252962504076479,True,True,7,21,189,40,149,0,0,0.1,0,0,0.0,0.0,0.0,0.30021839865264194,0.36732571303864586,0.4349486696946245,1.3446963609039573,NUP98_del x XPO1_amp,NUP98,del,XPO1,amp,NUP98_del,XPO1_amp,0.045217197211602576,0.969076805617249,0.018204558290149445,0.0005357730200665656,0.3827595665276646,0.3827595665276646,0.4170739459249202,124
MK-1775,SMAD-TGFbeta signaling,-0.1316711977515938,0.0023743187424214,0.1243792246696636,True,True,6,18,135,22,111,2,0,0.1,0,0,0.0,0.0,0.0,0.32421041066554934,0.3713406496468995,0.4302275071405488,1.1059436860279301,HDAC1_del x SMAD2_del,HDAC1,del,SMAD2,del,HDAC1_del,SMAD2_del,0.07835312348824505,0.9032979043593837,0.021981646376224174,0.0005723408750456162,0.38371867130179615,0.38371867130179615,0.41598706802593854,124
MK-1775,Protein nuclear transport,0.1618846643309736,1.8005477154359184e-05,0.5511410188764981,True,True,6,18,135,27,108,0,0,0.1,0,0,0.0,0.0,0.0,0.2590069708672595,0.3808086711103275,0.4192931711791268,1.3446963609039573,NUP98_del x XPO1_amp,NUP98,del,XPO1,amp,NUP98_del,XPO1_amp,0.045217197211602576,0.969076805617249,0.013501280499572608,0.00044430352612287346,0.3889752631903834,0.3889752631903834,0.4100780166730341,124
MK-1775,Nuclear pore,0.1046088193201806,0.086910281604853,0.4252962504076479,True,True,5,15,90,21,69,0,0,0.1,0,0,0.0,0.0,0.0,0.24500483086976116,0.3827014686227966,0.417139871160521,1.3446963609039573,NUP98_del x XPO1_amp,NUP98,del,XPO1,amp,NUP98_del,XPO1_amp,0.045217197211602576,0.9495611414436541,0.012396319300801926,0.00040998896926184143,0.3889752631903834,0.3889752631903834,0.4100780166730341,124
MK-1775,Cell-extracellular matrix interactions,-0.0390210165615192,1.0,0.7646694293837846,True,True,5,15,90,10,80,0,0,0.1,0,0,0.0,0.0,0.0,0.24739707350094386,0.4990674598173252,0.3018407460675254,0.7227386243484382,PALLD_del x TPM1_del,PALLD,del,TPM1,del,PALLD_del,TPM1_del,0.18934828489034983,0.9015311055568197,0.022188301563547487,0.0003888455796173584,0.5031249188402303,0.5031249188402303,0.29832417234468833,124
MK-1775,Phosphatase 2A catalytic subunit,0.0327311563494367,1.0,0.1419081585656429,True,True,5,15,90,17,72,1,0,0.1,0,0,0.0,0.0,0.0,0.2210260522861338,0.5785782072450056,0.23763792853712323,0.5544815900896091,PPP2R1B_del x PPP2R2A_del,PPP2R1B,del,PPP2R2A,del,PPP2R1B_del,PPP2R2A_del,0.278944889964721,0.8032333283604294,0.016779108764749553,0.0002787281734564348,0.5785782072450056,0.5785782072450056,0.23763792853712323,124
Methotrexate,MHC class I including non-classical MHCs,0.0435329089196699,1.0,0.7677997855513848,True,True,8,24,252,27,210,15,0,0.1,7,7,0.027777777777777776,0.027777777777777776,0.25925925925925924,0.9036492196045803,0.020360695882434367,1.6912073828806287,2.5677310599276564,HLA-A_amp x HLA-B_amp,HLA-A,amp,HLA-B,amp,HLA-A_amp,HLA-B_amp,0.0027056333289027785,0.03652604994018751,0.13794625678167932,0.0033932353381400946,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Actin cytoskeleton,0.047177299794374,1.0,0.3192861186129078,True,True,5,15,90,11,79,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.09090909090909091,0.4831841191072784,0.036921941190525207,1.4327154737845011,2.44006905945389,MYH11_amp x PIK3CA_amp,MYH11,amp,PIK3CA,amp,MYH11_amp,PIK3CA_amp,0.003630203244056595,0.03993223568462254,0.05052848969047557,0.001620622151198605,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Actin and actin-associated proteins,-0.0033219471161934,1.0,0.5350463079636895,True,True,5,15,90,12,78,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.08333333333333333,0.4473902347404149,0.04018887933617062,1.3958941039075639,2.44006905945389,MYH11_amp x PIK3CA_amp,MYH11,amp,PIK3CA,amp,MYH11_amp,PIK3CA_amp,0.003630203244056595,0.04356243892867914,0.04231017653831075,0.0014591637367485366,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Fas,-0.0870467483990258,1.0,0.0239924266360653,True,True,7,21,189,34,154,1,0,0.1,1,1,0.005291005291005291,0.005291005291005291,0.029411764705882353,0.49272338222434087,0.04091806359081869,1.3880849270547195,2.8275700763375897,FAS_del x MAP2K4_del,FAS,del,MAP2K4,del,FAS_del,MAP2K4_del,0.0014874073515285208,0.050571849951969707,0.05868904985021628,0.001560453960238344,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Extracellular matrix,-0.0234335548804575,1.0,0.6359117233215493,True,True,8,24,252,21,231,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.047619047619047616,0.6231125547525403,0.0383544734433668,1.4161839751708825,2.6185227263590494,CD276_amp x FGF10_amp,CD276,amp,FGF10,amp,CD276_amp,FGF10_amp,0.002407006558604288,0.05054713773069005,0.05658727421432737,0.002101903928998175,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,mTOR regulation of autophagy/ribosome biogenesis,0.0149255705319071,1.0,0.1742497663056277,True,True,8,24,252,44,208,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.022727272727272728,0.46211393624077923,0.014154960564365437,1.849091336238994,3.4718519429666204,MAPK1_del x MTOR_del,MAPK1,del,MTOR,del,MAPK1_del,MTOR_del,0.00033740231419912716,0.014845701824761595,0.05185495762753024,0.001402484654052743,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Actin filaments,0.0839654749594289,1.0,0.5048278583371247,True,True,8,24,252,25,227,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.04,0.39286778183251364,0.0706823627219176,1.1506889416222525,2.44006905945389,MYH11_amp x PIK3CA_amp,MYH11,amp,PIK3CA,amp,MYH11_amp,PIK3CA_amp,0.003630203244056595,0.09075508110141488,0.04023512479305575,0.00119486972683696,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,RNA metabolism,-0.0662941889979586,1.0,0.0070181807520399,True,True,22,66,2079,328,1743,8,0,0.1,1,1,0.000481000481000481,0.000481000481000481,0.003048780487804878,0.3932264819133455,0.007286360714421284,2.137489332626772,4.6414061683934325,EWSR1_del x SPEN_del,EWSR1,del,SPEN,del,EWSR1_del,SPEN_del,2.2834622254086144e-05,0.007489756099340255,0.045451768375954354,0.0011157135226626765,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,MutS homologs,0.1122259864617813,0.2644684690091636,0.0009215849600614,True,True,5,15,90,16,72,2,0,0.1,0,0,0.0,0.0,0.0,0.6374405395845313,0.09012261686581939,1.0451662062748257,1.8333950710278133,MSH2_mut x MSH3_mut,MSH2,mut,MSH3,mut,MSH2_mut,MSH3_mut,0.014675906255466454,0.23481450008746327,0.06641457207367958,0.0022644544546191053,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Protein nuclear transport,0.0147564383733441,1.0,0.5511410188764981,True,True,6,18,135,20,115,0,0,0.1,0,0,0.0,0.0,0.0,0.6055508172902166,0.12503361842670888,0.9029732003182972,1.7287458692746047,NUP98_mut x TERT_amp,NUP98,mut,TERT,amp,NUP98_mut,TERT_amp,0.018674721367278612,0.3072486297017264,0.07319044276828376,0.0019413180912720208,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Nuclear pore,0.0860641667265254,1.0,0.4252962504076479,True,True,5,15,90,16,74,0,0,0.1,0,0,0.0,0.0,0.0,0.5738637808619909,0.1188830302954145,0.924880133396722,1.7287458692746047,NUP98_mut x TERT_amp,NUP98,mut,TERT,amp,NUP98_mut,TERT_amp,0.018674721367278612,0.2457989037613811,0.058385912793164636,0.0018442640025835774,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Mediator complex,0.061226666593886,1.0,0.1243792246696636,True,True,6,18,135,18,116,1,0,0.1,0,0,0.0,0.0,0.0,0.5545599356736047,0.14388148901062395,0.8419950763737425,1.5271862179787772,ESR1_amp x MED12_del,ESR1,amp,MED12,del,ESR1_amp,MED12_del,0.029703921057669426,0.2619934745302303,0.06880300802143352,0.0017781945931197123,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,ECM-cytoskeleton assembly,0.0160397265399267,1.0,0.5685447261285611,True,True,6,18,135,12,123,0,0,0.1,0,0,0.0,0.0,0.0,0.5454774108464433,0.12036408048578738,0.9195030975818249,1.7224070775259006,ACTA2_amp x FGF10_amp,ACTA2,amp,FGF10,amp,ACTA2_amp,FGF10_amp,0.018949289135827108,0.2273914696299253,0.04532946538008492,0.001744875414028189,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Beta-catenin destruction complex,0.0282038588021005,1.0,0.1923455258100152,True,True,5,15,90,9,81,0,0,0.1,0,0,0.0,0.0,0.0,0.5343732270216842,0.14367897783254827,0.8426067703431332,1.5821206199436404,CTNNB1_del x GSK3B_amp,CTNNB1,del,GSK3B,amp,CTNNB1_del,GSK3B_amp,0.02617455941105259,0.23557103469947333,0.06061553587434775,0.001665947272549823,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,PIK3/AKT signaling,-0.0317853162555086,1.0,0.4718099527574322,True,True,11,33,495,67,426,2,0,0.1,0,0,0.0,0.0,0.0,0.527061962454232,0.1039410963344192,0.9832127067023306,2.2213165923604303,AKT1_amp x AKT3_amp,AKT1,amp,AKT3,amp,AKT1_amp,AKT3_amp,0.006007356530383064,0.32286692622082536,0.058874588824232174,0.0017203430942668164,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Regulation of TP53 Activity,0.0458086891788616,1.0,0.0276113858999552,True,True,11,33,495,91,400,4,0,0.1,0,0,0.0,0.0,0.0,0.5191276686600487,0.10986731490183445,0.9591314892783905,2.265912703367911,HDAC1_del x JUN_del,HDAC1,del,JUN,del,HDAC1_del,JUN_del,0.005421098478255416,0.38566329060900917,0.05834783246211987,0.0016684969921233741,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Resolution of D-loop structures,0.1157017950527628,0.1908978399704026,3.777861667371538e-05,True,True,9,27,324,50,269,5,0,0.1,0,0,0.0,0.0,0.0,0.510388127173891,0.07678206347854354,1.1147402206205026,2.6149603627629703,BRCA2_mut x RAD51C_amp,BRCA2,mut,RAD51C,amp,BRCA2_mut,RAD51C_amp,0.0024268315773091774,0.12134157886545888,0.06372510235363177,0.0015944702424024438,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Epithelial differentiation,0.0250579897806608,1.0,0.4506918891809878,True,True,8,24,252,46,206,0,0,0.1,0,0,0.0,0.0,0.0,0.5027678024765562,0.20389041300087965,0.6906031944214723,1.5194262965727843,ALOX12B_amp x FLG_amp,ALOX12B,amp,FLG,amp,ALOX12B_amp,FLG_amp,0.0302394371565599,0.5867870205498847,0.06048150651571847,0.0014918219332724974,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Regulation of immune responses,0.1026562905112378,0.620966333801181,0.9117647058823538,True,True,57,167,13698,1448,12042,208,0,0.1,0,0,0.0,0.0,0.0,0.4957901760317759,0.05713851948169678,1.2430710168279613,3.724653022687136,HLA-B_amp x IRF4_amp,HLA-B,amp,IRF4,amp,HLA-B_amp,IRF4_amp,0.00018851546224514333,0.2072899784084919,0.05106178235241093,0.0015691794802821701,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Extended PRC1 complex,-0.0331572212930289,1.0,0.2076422703644157,True,True,8,24,252,58,194,0,0,0.1,0,0,0.0,0.0,0.0,0.49259628071239564,0.1322487211934342,0.878608518773458,2.143817927351167,BCOR_del x TFDP1_del,BCOR,del,TFDP1,del,BCOR_del,TFDP1_del,0.007180952808359204,0.41649526288483385,0.05191133636646475,0.0015430227657364927,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Nuclear transport,0.0175032773471746,1.0,0.4252962504076479,True,True,7,21,189,28,161,0,0,0.1,0,0,0.0,0.0,0.0,0.4889217211924883,0.16077519784996172,0.7937809473020675,1.7287458692746047,NUP98_mut x TERT_amp,NUP98,mut,TERT,amp,NUP98_mut,TERT_amp,0.018674721367278612,0.43014808158241696,0.058385912793164636,0.0015147328954551096,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,MutL alpha/beta complex,0.0710187392190867,1.0,0.0070251898825775,True,True,5,15,90,14,76,0,0,0.1,0,0,0.0,0.0,0.0,0.48241940081887963,0.1275882199840345,0.8941894214777024,1.8172559053182538,BRIP1_amp x PMS1_amp,BRIP1,amp,PMS1,amp,BRIP1_amp,PMS1_amp,0.015231549797352596,0.21324169716293634,0.06076034981736341,0.0014970305339601167,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Mediator/CCR-NOT complex,-0.131716285712319,0.0380672624658375,0.1243792246696636,True,True,9,27,324,39,284,1,0,0.1,0,0,0.0,0.0,0.0,0.48204384418246893,0.19354645118354033,0.7132147873806006,1.5271862179787772,ESR1_amp x MED12_del,ESR1,amp,MED12,del,ESR1_amp,MED12_del,0.029703921057669426,0.5049422244275624,0.05543654716395025,0.001443973618967238,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,TNFR/Traf signaling,-0.0049244369648437,1.0,0.4105202351845146,True,True,12,36,594,95,494,5,0,0.1,0,0,0.0,0.0,0.0,0.47515010600389124,0.1846902482578816,0.7335560349311581,1.7887171265864557,PARP1_mut x TP53_mut,PARP1,mut,TP53,mut,PARP1_mut,TP53_mut,0.01626607885737588,0.657390935334257,0.06216989711503079,0.0014385535662457313,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Homologous recombination,0.070177370156464,1.0,0.0002506369315357,True,True,12,36,594,105,484,5,0,0.1,0,0,0.0,0.0,0.0,0.46799637452848314,0.11810704229282858,0.9277242062160187,2.6149603627629703,BRCA2_mut x RAD51C_amp,BRCA2,mut,RAD51C,amp,BRCA2_mut,RAD51C_amp,0.0024268315773091774,0.2548173156174636,0.054171425287098375,0.0014226294185535095,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,EGFR/PI3K signaling,0.023952664737921,1.0,0.6280560023218462,True,True,11,33,495,60,435,0,0,0.1,0,0,0.0,0.0,0.0,0.463721481441493,0.117983353531983,0.9281792637039417,2.3417500591608187,CBL_del x CRKL_del,CBL,del,CRKL,del,CBL_del,CRKL_del,0.004552499857146585,0.2731499914287951,0.05781813891122776,0.0013871709585894917,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Immune system,-0.0462016148217268,1.0,0.9117647058823538,True,True,99,288,41047,4491,36282,274,0,0.1,0,0,0.0,0.0,0.0,0.45998153323213453,0.08877812575284033,1.0516940278597766,3.724653022687136,HLA-B_amp x IRF4_amp,HLA-B,amp,IRF4,amp,HLA-B_amp,IRF4_amp,0.00018851546224514333,0.47141004660477037,0.049118191159554826,0.0014030478748585404,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Lymphocyte activation,0.116206984567363,0.1819346557777503,0.7462647155994996,True,True,39,114,6330,701,5477,152,0,0.1,0,0,0.0,0.0,0.0,0.4591623917046914,0.11037734367151152,0.9571200618261648,3.1147282490396164,FCGR2A_amp x LYN_amp,FCGR2A,amp,LYN,amp,FCGR2A_amp,LYN_amp,0.0007678418005011221,0.4741622408902119,0.05009700074682225,0.0013808624743104206,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Regulation of beta catenin transcriptional activity,0.0484751308683666,1.0,0.1697141820689771,True,True,10,30,405,103,300,2,0,0.1,0,0,0.0,0.0,0.0,0.4581588824627977,0.10695316205502675,0.9708063710480471,2.3609794507321853,CHEK2_del x KMT2A_del,CHEK2,del,KMT2A,del,CHEK2_del,KMT2A_del,0.004355324810435554,0.2838762379354333,0.049766687606995534,0.0014189245722582536,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Oncogene induced senescence,0.1049207143016526,0.5103564367116651,0.2598932981619615,True,True,7,21,189,43,142,4,0,0.1,0,0,0.0,0.0,0.0,0.4577005141942462,0.10955867538928367,0.9603532271902777,2.3128753812717178,RB1_mut x TP53_del,RB1,mut,TP53,del,RB1_mut,TP53_del,0.004865467979437589,0.20921512311581633,0.04065377255410596,0.0014205971202004583,0.2924575810434382,0.2924575810434382,0.533937116435522,124
Methotrexate,Extracellular matrix organization,-0.006074005634284,1.0,0.4179639351006795,True,True,13,39,702,99,603,0,0,0.1,0,0,0.0,0.0,0.0,0.4568972057988982,0.11732524932413972,0.9306085142091559,2.6185227263590494,CD276_amp x FGF10_amp,CD276,amp,FGF10,amp,CD276_amp,FGF10_amp,0.002407006558604288,0.2382936493018245,0.05450077107444695,0.0013595815189157013,0.2924575810434382,0.2924575810434382,0.533937116435522,124
