drug,system,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
Ceralasertib,Locomotion,0.07087178303149873,0.059378209104081196,0.01978332443589248,0.05084344003920305,1.0,1.0,0.051832310022038294,0.10091652492629696,0.047263504579366226,0.09699743657964466
Ceralasertib,Regulation of adherens junction stability,-0.06050912234558235,-0.09464161205531339,0.046557209298580204,0.0018544777512476962,1.0,0.2429365854134482,0.09998351505104928,0.005281230117683657,0.09592127525212069,0.005761341946563989
Ceralasertib,mTOR regulation of mRNA translation,0.03761075385750859,0.030470583480649068,0.21624566252366528,0.31630208501491675,1.0,1.0,0.3541022723825019,0.45533596853795705,0.32837309979884316,0.43199554964678466
Ceralasertib,SMAD-TGFbeta signaling,-0.003892931858247356,-0.045279109428797114,0.8978614426686793,0.13644340074242378,1.0,1.0,0.9261405432251731,0.22625424680072803,0.9316423682344315,0.2204409311069786
Ceralasertib,Cellular response to DNA damage,0.11118274388776091,0.15235114135771236,0.00025603842796795284,5.429191172190428e-07,0.03354103406380182,7.112240435569461e-05,0.0013975430859917426,4.183670844452624e-06,0.0012346392906920915,4.794768832968176e-06
Ceralasertib,G1 to S cell cycle control,-0.06417793435420557,-0.10945198043684896,0.03477550238558025,0.00031860674235550945,1.0,0.04173748324857174,0.08436279282427801,0.0010983548223308353,0.07550703004161899,0.001245895022345425
Ceralasertib,EGFR/PI3K signaling,-0.009413546981294374,0.009612166259552314,0.7566214749798961,0.7519302981655374,1.0,1.0,0.832919438843415,0.8419048637579948,0.8288564171905202,0.8242917912944384
Ceralasertib,H3 acetylation and H3K4 methylation crosstalk,0.13423006168559581,0.12381425579223714,1.0142974454785403e-05,4.6617387044811665e-05,0.0013287296535768878,0.006106877702870328,9.49092609697777e-05,0.00018505690008697962,7.381831408760487e-05,0.00022758550445479484
Ceralasertib,Histone modifications in DNA damage response,-0.14260944563562586,-0.12618171504063622,2.727398879409648e-06,3.326369501088777e-05,0.0003572892532026639,0.004357544046426298,2.9774104433555326e-05,0.00014137385799143615,2.436063090018163e-05,0.00016759784793947302
Ceralasertib,NeST:16,0.0803734903606097,0.055418128259244304,0.008219547108021752,0.06837008544918532,1.0,1.0,0.02290980151384786,0.12794973134061824,0.02239363614178543,0.12410828444124634
Ceralasertib,NeST:163,-0.00736499892252824,0.0024419964784795902,0.8083543348424822,0.9360122794021384,1.0,1.0,0.8640909652613944,0.9731556238228581,0.8630349257054738,0.9598247248663806
Ceralasertib,Transcription coactivator activity,0.026906301561840866,0.021743190202138732,0.3764077704847488,0.47457210677992134,1.0,1.0,0.5190465045631799,0.609499470472252,0.49268360966030406,0.5819246114337258
Ceralasertib,Foxo signaling,-0.020008110028052365,-0.02657841748334688,0.510316477864873,0.38204236175252326,1.0,1.0,0.6490432873815375,0.5324207381870271,0.6189949870397996,0.4930793043308428
Ceralasertib,Neg Regulation EGFR,0.03184290710602198,-0.01787769322898323,0.29515255202182855,0.5565388124924382,1.0,1.0,0.43443802600965775,0.6688677471239395,0.41132962037084614,0.655080278750843
Ceralasertib,RNA processing 1,-0.09606376350493433,-0.07006528913426112,0.0015798822073338492,0.021203907437976177,0.20696456916073425,1.0,0.006435791961003244,0.05050385226136144,0.00567026216878724,0.04762772065276331
Ceralasertib,Phosphatase 2A catalytic subunit,-0.05777254199457638,-0.1506073480558565,0.057392707484815064,7.300362998563514e-07,1.0,9.563475528118204e-05,0.11747569813298084,5.313041960065669e-06,0.1136812836991484,6.136989643712216e-06
Ceralasertib,Wnt/beta-catenin,0.03594548536372361,-0.02508704937638979,0.2372822523343423,0.4093197530947137,1.0,1.0,0.3790728665341322,0.5527926562413144,0.35123135656269877,0.5184936759588153
Ceralasertib,p53 regulation of cell cycle,-0.20906918436628102,-0.27626118079707074,6.154854403916943e-12,0.0,8.062859269131195e-10,0.0,8.062859269131195e-10,0.0,3.0340438494924626e-10,0.0
Ceralasertib,Regulation of immune responses,-0.02257645323208566,-0.021278338625035805,0.4575964950038549,0.48403311512325553,1.0,1.0,0.59945140845505,0.6155828901894667,0.5704533625266137,0.5903026043240944
Ceralasertib,Regulation of beta catenin transcription,0.0019954582292258803,-0.027887854287782975,0.9479440617079815,0.35903571339954854,1.0,1.0,0.9479440617079815,0.5057384780144178,0.9626408688662449,0.47072905876904947
Ceralasertib,MDM2-p53 pathway,-0.10041184076501036,-0.17829313937606123,0.0009579587344703544,4.525908314789717e-09,0.12549259421561643,5.92893989237453e-07,0.0041830864738538805,8.469914131963613e-08,0.003841610027008666,6.712007425329656e-08
Ceralasertib,RNA metabolism,0.09773407983805552,0.14161107282011526,0.0013096559410643582,3.2043007160975634e-06,0.17156492827943093,0.0004197633938087808,0.005534352525142933,2.098816969043904e-05,0.004890211732430335,2.1805890587469133e-05
Ceralasertib,Resolution of D-loop structures,0.019596408830988798,-0.012523350511409476,0.5194890591925521,0.6804150128505271,1.0,1.0,0.653190034478207,0.7829321780759756,0.6274534722051293,0.7602078181954716
Ceralasertib,NeST:195,0.007269015115617835,-0.022168770389451455,0.8113220513523016,0.4659312803280842,1.0,1.0,0.8640909652613944,0.6043267101285051,0.8640909652613944,0.5726692515056672
Ceralasertib,Cohesin,-0.0924901540053582,-0.1611513619501252,0.0023495726300828412,1.1582228265361039e-07,0.3077940145408522,1.517271902762296e-05,0.008318757149752762,1.0837656448302115e-06,0.007841885720786044,1.1523584071612376e-06
Ceralasertib,Oncogene induced senescence,0.030888019240923055,0.007665544779010905,0.3098762910364401,0.8009833054958011,1.0,1.0,0.4510421569530406,0.8744067751662495,0.4295639590028958,0.8642043625527792
Ceralasertib,Cytoplasm/extracellular space,0.09549907512869832,0.13880406119640737,0.0016874460829128246,4.99605967863026e-06,0.22105543686158002,0.0006544838179005641,0.0065016304959288245,3.116589609050305e-05,0.006015113928206259,3.16969027418967e-05
Ceralasertib,Extracellular matrix organization,0.05012148272084252,0.05187355704566615,0.09934965741619806,0.08801066702229043,1.0,1.0,0.1782850016646842,0.1601305191655562,0.1809522383228107,0.15237089048352484
Ceralasertib,MHC class I including non-classical MHCs,-0.08164359945220172,-0.13238688748606064,0.0072452123780573086,1.336975575672028e-05,0.9491228215255074,0.0017514380041303568,0.021091618256122387,7.177654181571569e-05,0.020265967719405854,7.560164046605856e-05
Ceralasertib,Endoplasmic Reticulum protein processing,-0.01695328688364928,-0.029285252581354646,0.5769258660786187,0.3354664060630621,1.0,1.0,0.699789707928695,0.4776749912419689,0.6788379202661592,0.44957646234538245
Ceralasertib,Regulation of androgen receptor signaling pathway,-0.04273970092419314,-0.03136717472212587,0.1597474871054012,0.30224462509276395,1.0,1.0,0.2682938565488149,0.44511485201336765,0.26240653054304147,0.4181026050574113
Ceralasertib,RAS-RAF-MAPK,0.03391835086895465,-0.04619583233533115,0.26479021949987325,0.12868293958005195,1.0,1.0,0.40334324133120225,0.2161213472434206,0.3790985656227694,0.2091929483142106
Ceralasertib,Structural constituent of muscle,-0.013006689271937903,-0.02589417704766855,0.6685866988917022,0.39441610060089016,1.0,1.0,0.7682882241650262,0.5438790439864907,0.7555846805591343,0.5049039984890874
Ceralasertib,Beta-catenin,0.006685618892639513,0.033118620135054656,0.8262336070760048,0.2760769541064749,1.0,1.0,0.8658928202156531,0.4205358254412583,0.877001505957785,0.3871480569628712
Ceralasertib,Actin filament-based process,-0.13072016923131255,-0.10050658675771759,1.713038492012764e-05,0.0009481180525108268,0.0022440804245367207,0.12420346487891831,0.00013200473085510123,0.00295722535425996,0.00011607312540707176,0.003184704227664572
Ceralasertib,MutS homologs,-0.060915879426188514,-0.08228239460289237,0.045103994051701735,0.006807247702391717,1.0,0.8917494490133149,0.09847705367954879,0.017834988980266298,0.09366377628702131,0.01771687647046321
Ceralasertib,Beta-catenin destruction complex,0.03210372351918774,0.005170692051824026,0.29121378405634957,0.864991178411536,1.0,1.0,0.43443802600965775,0.9138213255799291,0.40728475848450313,0.9059068170972249
Ceralasertib,Epithelial differentiation,0.025619417019194582,0.023634933765121494,0.3996689944146423,0.43699632579128056,1.0,1.0,0.545381648628314,0.5832889441512166,0.5158289484563364,0.5447209694922763
Ceralasertib,Lymphocyte activation,-0.015337107296144797,-0.00985745423092272,0.6137490478629133,0.7457707391730317,1.0,1.0,0.7193573416003897,0.8419048637579948,0.7114294876334882,0.8194803803813236
Ceralasertib,PI3-K/Akt,0.012782166852363632,-0.04832062519221206,0.6744617288067338,0.11201609462447792,1.0,1.0,0.7682998823798446,0.19565477861075475,0.7611298188687621,0.1857482075418558
Ceralasertib,MAPK signaling,0.02874237051025111,0.02324220097311802,0.34470101724612556,0.44465322449963995,1.0,1.0,0.49621794790376317,0.5832889441512166,0.46302103678204276,0.5525651137655605
Ceralasertib,RNA processing 2,-0.016627255665331332,-0.001956909318761648,0.5842698763276217,0.9486611506543396,1.0,1.0,0.7021959064120958,0.9785402420135315,0.6854270489455383,0.9696328535946827
Ceralasertib,Contractile fiber,-0.015281984459075299,-0.07583973274973736,0.6150230706812492,0.012622589281499286,1.0,1.0,0.7193573416003897,0.03119923011087559,0.7119412865323445,0.03045669645426082
Ceralasertib,MutL alpha/beta complex,-0.03475340291442207,-0.04747153372169151,0.2529244053036539,0.11845973925670372,1.0,1.0,0.3912947749584032,0.20153540055361283,0.36712572958203504,0.19478944572336637
Ceralasertib,NeST:29,0.038671957791698984,0.006483747076681011,0.2035604644818778,0.8311648777604026,1.0,1.0,0.33754963097627844,0.8998561899720061,0.31520988432866615,0.8846250425452626
Ceralasertib,RBL-TP53 complex,0.008167979882682393,0.0077233134940859855,0.7884797977949765,0.7995151651743848,1.0,1.0,0.8607571125928494,0.8744067751662495,0.8507139616566253,0.8632128019602562
Ceralasertib,Regulation of cellular homeostasis,0.1547588078215516,0.1595611021163642,3.5951282417734376e-07,1.5408515707804327e-07,4.709617996723203e-05,2.0185155577223668e-05,5.887022495904004e-06,1.3456770384815778e-06,4.314153890128125e-06,1.4680113147071759e-06
Ceralasertib,Mismatch and excision repair,0.05587621439118303,0.04333892138978737,0.06616987171558675,0.15407069096422443,1.0,1.0,0.12937691335435617,0.24917605575695556,0.1287364335852752,0.24292790992553742
Ceralasertib,Extracellular matrix,0.03688747584164291,-0.03835418508408565,0.22521148145795689,0.20715744034191186,1.0,1.0,0.3642309144566957,0.32306696053321965,0.33749518479686197,0.3098491876474647
Ceralasertib,Ubiquitin/Proteasome System,0.009938674195426973,0.014910025060947175,0.7440323070251926,0.6238997581036216,1.0,1.0,0.832919438843415,0.7363141289331031,0.8174777181248785,0.7122515756999951
Ceralasertib,Ribosome abundance control,0.09339485548039765,0.05711059573460748,0.002132353673889531,0.060350852813090716,0.27933833127952856,1.0,0.007892750057320338,0.11457915534079541,0.007255541072195547,0.11187681677143703
Ceralasertib,Epigenetic modification,0.18008744887001002,0.1816286001222335,3.176247265201937e-09,2.324092918115639e-09,4.1608839174145373e-07,3.044561722731487e-07,6.934806529024229e-08,6.089123445462974e-08,6.839809179311569e-08,3.766468110595654e-08
Ceralasertib,Spliceosomal complex,-0.06901700214391987,-0.12622039126623186,0.023201162106938122,3.3079338934927094e-05,1.0,0.004333393400475449,0.05819341282486135,0.00014137385799143615,0.054032928640158115,0.00016720489005049965
Ceralasertib,Interferon signaling,-0.002242467917023,-0.03758320182881298,0.9409432691765496,0.21643467006304928,1.0,1.0,0.9479440617079815,0.3335640209206995,0.9580070072186113,0.32067417656843866
Ceralasertib,Transmembrane tyrosine kinase signaling,0.10938383105055736,0.16147699234095478,0.000321930640857504,1.0925316185073086e-07,0.042172913952333024,1.4312164202445743e-05,0.0016220351520128086,1.0837656448302115e-06,0.0014668839635594096,1.0939233785308848e-06
Ceralasertib,Regulation of mRNA processing,-0.0035304885249546228,-0.047646294712725676,0.9073009630942224,0.11711027682570152,1.0,1.0,0.9285658294167431,0.20153540055361283,0.9352636813010606,0.19297416684486668
Ceralasertib,Nucleus,0.10059429771477114,0.07271990110770614,0.0009399174427904278,0.016776034280800323,0.12312918500554604,1.0,0.0041830864738538805,0.0406974164960156,0.003778900818584533,0.03889664585459898
Ceralasertib,Actin filaments,-0.02699905450445765,-0.06583954777648451,0.3744025514487481,0.030360288811399183,1.0,1.0,0.5190465045631799,0.06519996449661136,0.49169658385750376,0.06329757826461474
Ceralasertib,Transcription elongation,-0.16959683020307262,-0.21108085766599163,2.4345943927528424e-08,3.864464304115245e-12,3.1893186545062235e-06,5.062448238390971e-10,4.556169506437462e-07,1.2656120595977427e-10,4.115249876782224e-07,1.0430210367712018e-10
Ceralasertib,Type I interferon signaling pathway,-0.051326786329570516,-0.06708233563818068,0.09134871371093989,0.02736785488386473,1.0,1.0,0.16854480980469191,0.060765915081123376,0.1685448098046919,0.057903456093452696
Ceralasertib,Nuclear transport,-0.055357584130776856,-0.17843221885657395,0.06862402826675118,4.402827658012143e-09,1.0,5.767704231995907e-07,0.1322021721021236,8.469914131963613e-08,0.13269000299548936,6.591661979423893e-08
Ceralasertib,Mediator/CCR-NOT complex,-0.025100153410074915,-0.06817924214285487,0.4089132541592626,0.02494162424191293,1.0,1.0,0.5522436731429217,0.05818226114301724,0.5243161790688098,0.05370990864148922
Ceralasertib,Apoptosis Regulation,0.08645203941294473,0.11041488971579133,0.004471607516400633,0.0002820068085607197,0.5857805846484829,0.03694289192145428,0.013829236823957017,0.0009984565384176833,0.013414822549201899,0.0011251642209579983
Ceralasertib,Actin cytoskeleton,-0.06240366904501503,-0.08646344196377279,0.04011018176246672,0.004460201093217542,1.0,0.584286343211498,0.09059368639453691,0.011924211085948938,0.08474893243359904,0.012322383336622101
Ceralasertib,NeST:49,-0.007329307897038004,-0.03135668849584078,0.8092638536655827,0.30240627350526506,1.0,1.0,0.8640909652613944,0.44511485201336765,0.8630349257054738,0.4181026050574113
Ceralasertib,Cell motility,0.059135870761594975,0.023211309117305182,0.05183857524597624,0.44525873599329513,1.0,1.0,0.10952989285843366,0.5832889441512166,0.10519329433972813,0.5528805157831437
Ceralasertib,Checkpoint-regulated DNA repair,-0.022042930079918976,-0.05219240445408791,0.4682898797832673,0.08606486859834739,1.0,1.0,0.6073858836792874,0.15879574347019026,0.5801389054697648,0.1494961032448642
Ceralasertib,ECM-cytoskeleton assembly,0.0535171542244086,0.032853072986723436,0.0784606348613035,0.27994577195702663,1.0,1.0,0.14896149517146026,0.4215275416824194,0.1482453341369821,0.39187422396834004
Ceralasertib,INSR-FOXO,0.04645359846373487,0.018925654563942938,0.12666441657326755,0.5336810002290351,1.0,1.0,0.22423025096078444,0.6533851498131177,0.21953303511926855,0.6336478259964743
Ceralasertib,Integrator-PP2A complex,0.1140143299675653,0.11409960792661214,0.000177353021379556,0.00017509797585590903,0.023233245800721836,0.022937834837124083,0.0011077407398101151,0.0006746422010918848,0.0009152480866627837,0.0007459458483617588
Ceralasertib,Cell-extracellular matrix interactions,-0.1333340570293955,-0.14944550252462038,1.1582181334679476e-05,8.87882371403137e-07,0.0015172657548430113,0.00011631259065381094,9.996369618910095e-05,6.121715297568997e-06,8.164658770455666e-05,7.346058357082796e-06
Ceralasertib,Histone deacetylase binding,-0.19288152384224372,-0.25421084808233657,2.243811803026574e-10,0.0,2.939393461964812e-08,0.0,9.797978206549374e-09,0.0,6.799359434458333e-09,0.0
Ceralasertib,Histone acetyltransferase complex,0.09585506043235387,0.05844747622134825,0.0016212300359779164,0.05458199304117661,0.21238113471310704,1.0,0.006435791961003244,0.10672001624468859,0.005792212764902919,0.10229083723239839
Ceralasertib,Cyclin D associated events in G1,-0.020121956343414876,-0.06207245128349615,0.5079141456699636,0.04120455382397625,1.0,1.0,0.6490432873815375,0.08434057110845139,0.6178156316142723,0.08116987294647954
Ceralasertib,Chromosome centrometric region,0.05739318928268874,0.001458511264597134,0.05913879450824622,0.96176561470277,1.0,1.0,0.1191874166243116,0.9806970592783046,0.116353172674547,0.9792069600471208
Ceralasertib,Transcription,-0.003999228919748587,0.06117144826933904,0.8950957064935601,0.0442436830023778,1.0,1.0,0.9261405432251731,0.08916803805094602,0.9300002978241086,0.08629164972672194
Ceralasertib,Nuclear receptor signaling,0.06993883834915118,0.09787801102776902,0.021462373306089244,0.0012864800250711461,1.0,0.16852888328432014,0.055128841237209625,0.003919276355449306,0.050356493786824316,0.004178402064900499
Ceralasertib,Culin-RIng uniqutin ligase complex,-0.0688462876866138,-0.06800415050504595,0.02354389984517291,0.025315945688183072,1.0,1.0,0.05819341282486135,0.05818226114301724,0.054750015616289664,0.05432561965803545
Ceralasertib,Actin and actin-associated proteins,0.022598662216616893,0.008823687066369745,0.4575612104374571,0.771691033132786,1.0,1.0,0.59945140845505,0.856707841867754,0.5704533625266137,0.8418447634175847
Ceralasertib,Mitosis,-0.058791974129670306,-0.07907044459766721,0.053133514835916884,0.009308934855239981,1.0,1.0,0.11048397529373194,0.023911185608557598,0.1070844683616171,0.023376430658845447
Ceralasertib,PcG protein complex,0.08411453348668028,0.09138750930983229,0.005675760080201986,0.0026512766592150516,0.7435245705064601,0.34731724235717176,0.01689828569332864,0.0073897285607908885,0.01643148222113724,0.007878652000540758
Ceralasertib,Protein nuclear transport,-0.0795592507618403,0.0006362588651360014,0.0088755746718443,0.983328740887391,1.0,1.0,0.0242229225419084,0.9908928081249863,0.02389110168516993,0.990258027338231
Ceralasertib,Metabolism,0.06348544142677455,0.06741624164542985,0.0368414553694103,0.02661261716386809,1.0,1.0,0.08679464010871604,0.060107807732184826,0.07955325252845193,0.05656789567867723
Ceralasertib,Regulation of nuclear protein ubiquitiation,0.09168988967986746,0.10759631490201774,0.0025691191988574946,0.000402264055422652,0.3365546150503318,0.05269659126036741,0.008856700396061363,0.0013511946477017284,0.008378953071792494,0.0015128208017330357
Ceralasertib,EGFR-MAPK signaling,0.11139563500114816,0.16166966494012996,0.0002491378915965292,1.0551745299736126e-07,0.03263706379914533,1.3822786342654325e-05,0.0013975430859917426,1.0837656448302115e-06,0.001210079011146094,1.0748429159529987e-06
Ceralasertib,Ubiquitin regulation of mitophagy,-0.09321961062145619,-0.1291883050575863,0.002169000015752154,2.1494810664046682e-05,0.28413900206353215,0.0028158201969901153,0.007892750057320338,0.00010830077680731212,0.007332619408091152,0.00011377051300970163
Ceralasertib,NeST:78,0.11554168475282828,0.1052726899689005,0.00014499059069250642,0.0005358292273949239,0.01899376738071834,0.07019362878873503,0.0009996719674062284,0.0017548407197183757,0.0007779017357290788,0.00197265467321972
Ceralasertib,Homologous recombination (HR) and Fanconi Anemia repair,-0.07346342628896688,-0.05711729369355895,0.015677591954771142,0.06031269707087383,1.0,1.0,0.04191356216479632,0.11457915534079541,0.038689441998273524,0.11187681677143703
Ceralasertib,Immune system,0.11400471484415185,0.11146055541742918,0.0001775767598168887,0.0002466812911219307,0.02326255553601242,0.03231524913697292,0.0011077407398101151,0.000897645809360359,0.0009152480866627837,0.001002023229053424
Ceralasertib,NeST:80,-0.02458876500856874,-0.0400467470299559,0.41852119053271997,0.18781004695989045,1.0,1.0,0.5594517955080236,0.29642308616561025,0.5332438720004894,0.2858058023436087
Ceralasertib,TGF-beta/Smad signaling,0.06339761492104982,0.019358480639148152,0.037103052260214486,0.5243648743272109,1.0,1.0,0.08679464010871604,0.6480358352534399,0.07968032534570652,0.627800138950781
Ceralasertib,Extended PRC1 complex,0.01874028877395735,0.0643732899303074,0.5379091116439318,0.034253327838260406,1.0,1.0,0.6647292622533989,0.07122517375892243,0.6449985686531358,0.06965877278362918
Ceralasertib,TNFR/Traf signaling,-0.018488302743231287,-0.012485392261667585,0.5429468019932342,0.6813302923714597,1.0,1.0,0.6647292622533989,0.7829321780759756,0.648896282966093,0.7606897866533626
Ceralasertib,Lymphoid JAK/STAT signaling,0.009581628743954004,-0.019371914345253916,0.7529317155763575,0.524038753931535,1.0,1.0,0.832919438843415,0.6480358352534399,0.8259655665638758,0.627800138950781
Ceralasertib,Positive regulators of transcription,0.15081564399337968,0.13222709062334684,7.0654950157234e-07,1.3697813323609864e-05,9.255798470597654e-05,0.0017944135453928922,9.255798470597653e-06,7.177654181571569e-05,7.6075055922720445e-06,7.717907722119966e-05
Ceralasertib,RTK-JAK-STAT signaling,0.04423983573312201,-0.00013698223525570927,0.14578437675422817,0.996382022590262,1.0,1.0,0.24802277084160898,0.9963820225902619,0.2458938200189342,0.9986043119486842
Ceralasertib,Nucleolus,-0.06091739439040326,-0.02105139212589457,0.045098653879335204,0.4887070273259888,1.0,1.0,0.09847705367954879,0.6155828901894667,0.09366377628702131,0.5950793547300189
Ceralasertib,Mediator complex,0.01536176865170815,-0.01827707674468463,0.613651462343731,0.5477566025807481,1.0,1.0,0.7193573416003897,0.6644084716488704,0.7114294876334882,0.6474235934262677
Ceralasertib,G1/S phase,0.08630617432855091,0.11359641077068831,0.004539367812443906,0.00018702648307677983,0.5946571834301517,0.024500469283058157,0.013829236823957017,0.0007000134080873759,0.013592164192689183,0.0007924680091555199
Ceralasertib,Polybromo- and BAF containing complex,0.11015892552968969,0.08814156881616231,0.0002918002565979183,0.0037463311570866686,0.0382258336143273,0.4907693815783536,0.001529033344573092,0.0102243621162157,0.0013733832436285257,0.010630383716498633
Ceralasertib,Nuclear pore,-0.08112061608218278,-0.09661401453723499,0.007626821652857219,0.0014856742132483003,0.9991136365242956,0.19462332193552734,0.021719861663571646,0.0044232573167165305,0.021033971295248328,0.004718141137830966
Ceralasertib,p53 regulation,-0.08847491153320462,-0.09632521819711314,0.003614053306986831,0.0015350766702202367,0.47344098321527484,0.20109504379885101,0.011836024580381872,0.004468778751085578,0.011317314339807366,0.004835952957086598
Ceralasertib,Cell projection morphogenesis,-0.028265405200322464,-0.04934358018394957,0.3524210172468649,0.10462379510190845,1.0,1.0,0.501816883253688,0.18521239403175685,0.46989468966248654,0.17552679391696915
Ceralasertib,Histone methyltransferase complex,0.12711559253643612,0.1624955450070627,2.9134442712797082e-05,9.08585104930637e-08,0.0038166119953764177,1.1902464874591345e-05,0.00021203399974313431,1.0837656448302115e-06,0.00018467477396982667,9.521971899673076e-07
MK-1775,Cell,0.11230041212670153,0.15166010749664355,0.00025755694329032686,7.98691196290946e-07,0.03373995957103282,0.00010462854671411392,0.0008033323707388766,5.231427335705696e-06,0.0012381636539828557,6.6430823310548525e-06
MK-1775,Signaling pathways,-0.140997257184924,-0.09431862445609425,4.424101138544856e-06,0.0021355933283435657,0.0005795572491493761,0.2797627260130071,3.050301311312506e-05,0.005086595018418311,3.679728566027785e-05,0.006556938890929854
MK-1775,Chromatin binding,-0.06633540603786553,-0.08061720800290076,0.030765132976057652,0.008671797961332217,1.0,1.0,0.05166964640850708,0.018031833856103498,0.06847261567812646,0.021987203863248782
MK-1775,CDK holoenzyme complex II,0.16155667851311348,0.26152136776352547,1.456678231370745e-07,0.0,1.908248483095676e-05,0.0,2.120276092328529e-06,0.0,2.0445519461739385e-06,0.0
MK-1775,MAPK and MAP2K activation,-0.09862344911579611,-0.12034508156689866,0.001322296392658906,8.934777163727148e-05,0.17322082743831668,0.011704558084482564,0.0034644165487663337,0.0003080146864337517,0.004890941010023059,0.0004143206401586748
MK-1775,Ubiquitin regulation of p53 activity,-0.09076754507085621,-0.11144057498457036,0.0031228318700895485,0.00028562355571604137,0.40909097498173086,0.03741668579880142,0.0074380177269405615,0.0008701554836930563,0.00987744808809008,0.001133838963600043
MK-1775,HDACs deacetylate histones,-0.0711580095972365,-0.06693488080917562,0.020499561727183258,0.029303333829814537,1.0,1.0,0.03750054376342003,0.049214573483406465,0.04867871757572822,0.06158401173859419
MK-1775,EMT,-0.22983888799438928,-0.20184224414941826,7.30526750203353e-14,5.0148551977713396e-11,9.569900427663924e-12,6.569460309080455e-09,9.569900427663924e-12,1.5788299556618313e-09,5.468514530093671e-12,1.1103313198445838e-09
MK-1775,Metabolic pathways,0.03747071120365669,0.04938993238483826,0.2228950738083053,0.10807947417419994,1.0,1.0,0.294941966352404,0.14903590649284412,0.3353024459585225,0.1803619250550343
MK-1775,CDK holoenzyme complex I,0.08285616102725468,0.17535076263098623,0.00701366395890668,1.1512241160360759e-08,0.918789978616775,1.5081035920072594e-06,0.014583967914551984,1.2567529933393828e-07,0.019723577358499642,1.5467729148792404e-07
MK-1775,Transcription factor (TF) binding,-0.13220925362880145,-0.13520070497639913,1.6748565010660244e-05,1.0756841101633441e-05,0.002194062016396492,0.0014091461843139808,8.776248065585968e-05,4.545632852625744e-05,0.00011397724760501257,6.171443142980937e-05
MK-1775,Regulation of TP53 Activity,-0.04824363742239559,-0.0689538613603348,0.1161368121363413,0.02476187029741661,1.0,1.0,0.17094294820068215,0.04268164485475758,0.20513153784081856,0.05339596722570495
MK-1775,Regulation of E2F transcription via DREAM complex,0.06754446984150504,0.08433929733123939,0.02796419598784916,0.0060611337532563425,1.0,0.7940085216765809,0.04820144308431895,0.01301653314223903,0.06316051162772827,0.01612200044013362
MK-1775,Protein Transport,-0.04251524532006562,-0.03433198291893063,0.16613378605603124,0.26348720972565154,1.0,1.0,0.23152687205680952,0.33511480071903255,0.2706345198757317,0.37382842390679083
MK-1775,Extended cohesin complex,0.1522237612413676,0.14765215671960522,7.264350483371373e-07,1.545723030904611e-06,9.516299133216499e-05,0.00020248971704850405,6.797356523726071e-06,8.099588681940161e-06,7.715918216121486e-06,1.1738534321652409e-05
MK-1775,PML body,-0.05453349756982602,-0.07079384493955286,0.07574333324135174,0.0211672816138484,1.0,1.0,0.11673384299549504,0.0369721852188552,0.14397644480701927,0.04762772065276331
MK-1775,Extended mismatch repair complex,-0.11294366919236228,-0.13636933939407275,0.00023578075743690974,9.020573988438585e-06,0.030887279224235176,0.0011816951924854546,0.0007533482737618336,4.074811008570533e-05,0.001155073079265408,5.33095575557348e-05
MK-1775,Regulation of beta catenin transcriptional activity,-0.0020356647193196797,-0.004366396834960592,0.9465062156373154,0.8864211385304421,1.0,1.0,0.9537870326806793,0.9289693531799034,0.9620528160148158,0.9240411337996386
MK-1775,Fas,-0.14809869140774318,-0.11157443088135814,1.4244646941996564e-06,0.0002808426584808288,0.00018660487494015499,0.03679038826098857,1.2440324996010333e-05,0.0008701554836930563,1.3995365620511623e-05,0.0011233706339233152
MK-1775,BAF (SWI/SNF) complex,0.08334050723767905,0.060160132764794906,0.006688654197439803,0.050295076663187555,0.8762136998646142,1.0,0.014132479030074422,0.07683694856226234,0.019048123910100308,0.09618474515149736
MK-1775,Ribosome biogenesis,0.09256389431705347,0.10572049847883719,0.002593715287072973,0.0005808670949376538,0.33977670260655946,0.07609358943683264,0.006292161159380731,0.0016190125412092052,0.00842421576710478,0.0021244857467266095
MK-1775,Homologous recombination,0.14297539533843773,0.11634768011746123,3.2695168721286194e-06,0.0001529073621584498,0.00042830671024884914,0.020030864442756924,2.519451236757936e-05,0.0005007716110689231,2.855378068325661e-05,0.0006695553574180588
MK-1775,Cell Proliferation,-0.13070111089976544,-0.10920597622422686,2.088183023052359e-05,0.000377594896340927,0.0027355197601985903,0.04946493142066144,9.76971342928068e-05,0.0011242029868332145,0.0001362084527899713,0.001440726157883343
MK-1775,Histone methyltransferase subcomplex,0.10548260741239858,0.15324092926113211,0.0005975989935946835,6.127925076260254e-07,0.07828546816090354,8.027581849900933e-05,0.0016656482587426285,4.459767694389407e-06,0.0025321445227246427,5.263988098295694e-06
MK-1775,RPA complex associated proteins,-0.11176454212956603,-0.1601547475842291,0.000273860140967086,1.8520695288515299e-07,0.035875678466688266,2.426211082795504e-05,0.0008343181038764712,1.6174740551970027e-06,0.0012967112698802988,1.7433852091943743e-06
