drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_max_neglog10p,median_abs_interaction_beta,mean_delta_r2
5-FU,Cell motility,0.1287436143035454,0.0023340325314356,0.5449580119289595,True,True,80,237,27732,15804,11926,2,0,0.1,0,0,0.0,0.0,0.0,0.42756571455215997,5.121572563426924,0.024673601474854083,0.0008710498216878495
5-FU,Chromatin binding,0.2179780881028213,4.9100279397862317e-11,0.0026913874498914,True,True,91,268,35513,21189,14269,55,0,0.1,0,0,0.0,0.0,0.0,0.42645973536906884,4.40816551830417,0.023394370635978788,0.0008662793875258032
5-FU,Histone deacetylase binding,-0.2756417096874548,0.0,0.0907267725323704,True,True,16,48,1080,708,372,0,0,0.1,0,0,0.0,0.0,0.0,0.42644988592964167,3.3032054277075025,0.024227507387895694,0.0008720916239590337
5-FU,Contractile fiber,-0.0012487959670206,1.0,0.5510547531634511,True,True,5,15,90,45,45,0,0,0.1,0,0,0.0,0.0,0.0,0.4255910794472023,1.6007278338875224,0.026895091755825565,0.0008442434691066413
5-FU,Extracellular matrix organization,0.0007726116978234,1.0,0.4179639351006795,True,True,13,39,702,340,362,0,0,0.1,0,0,0.0,0.0,0.0,0.4252700448969114,3.2042510293555724,0.02459347403419197,0.0008717535465920895
5-FU,Type I interferon signaling pathway,0.0122974504566953,1.0,0.4040194593168256,True,True,7,21,189,66,115,8,0,0.1,0,0,0.0,0.0,0.0,0.42318258611327053,1.3938383974870765,0.03401335702739321,0.0008059615173382932
5-FU,Cell Proliferation,-0.0702489325386956,1.0,0.3303462570342721,True,True,14,42,819,402,413,4,0,0.1,0,0,0.0,0.0,0.0,0.4229980379845337,2.8525426865140786,0.022809595975123595,0.0008628013082204278
5-FU,Histone methyltransferase subcomplex,0.0841027718941187,0.6632940416125357,0.1140482584404568,True,True,6,18,135,92,43,0,0,0.1,0,0,0.0,0.0,0.0,0.42030014979378505,2.784085735207757,0.016877620892947226,0.0008717479149665916
5-FU,MAPK and MAP2K activation,0.1126615291357169,0.0227355661033585,0.4532661611824812,True,True,14,42,819,451,365,3,0,0.1,0,0,0.0,0.0,0.0,0.42009098367204095,3.0988273037887692,0.023278900388758853,0.0008688606745997507
5-FU,Epigenetic modification,0.1383705008598373,0.0005238550306547,0.0792161871276002,True,True,30,87,3656,2279,1375,2,0,0.1,0,0,0.0,0.0,0.0,0.41955512127464634,3.3032054277075025,0.022981669153760015,0.0008477152066983526
5-FU,Ubiquitin regulation of p53 activity,-0.1856524983129042,8.055049183219866e-08,0.0128435787847395,True,True,9,26,300,156,144,0,0,0.1,0,0,0.0,0.0,0.0,0.4194112802756173,1.9231250271455678,0.029199403662483685,0.0008333425380840493
5-FU,NeST:163,0.0571389900530671,1.0,0.5106156259287853,True,True,7,21,189,122,67,0,0,0.1,0,0,0.0,0.0,0.0,0.4189313333908697,2.0107499525884083,0.023461709976130098,0.0008486247236574737
5-FU,Extended cohesin complex,0.0242642530325451,1.0,0.0127014052567722,True,True,6,18,135,91,44,0,0,0.1,0,0,0.0,0.0,0.0,0.4189041187826972,1.8397672968647087,0.019838500304856718,0.0008517275122595473
5-FU,Histone modifications in DNA damage response,-0.0619918778610195,1.0,0.4939878301679619,True,True,6,14,79,36,43,0,0,0.1,0,0,0.0,0.0,0.0,0.4176459885274565,1.6199111882505117,0.027358586941962873,0.0008459948723853842
5-FU,Regulation of androgen receptor signaling pathway,-0.0181916512935785,1.0,0.3192861186129078,True,True,5,15,90,69,21,0,0,0.1,0,0,0.0,0.0,0.0,0.4173920652081659,2.0107499525884083,0.023236207352197728,0.0008226834114616236
5-FU,Nucleolus,-0.0209569443831789,1.0,0.0104866919927151,True,True,34,101,4950,2407,2539,4,0,0.1,0,0,0.0,0.0,0.0,0.41694179187302743,3.4018680388636686,0.02375748342754839,0.0008531871647721914
5-FU,Transmembrane tyrosine kinase signaling,0.0490747114670871,1.0,0.4469172987608541,True,True,53,159,12402,7388,5000,14,0,0.1,0,0,0.0,0.0,0.0,0.41671100537340106,4.451284394551705,0.02411603170040099,0.0008484938459280473
5-FU,p53 regulation,-0.0485329381751345,1.0,0.1659952132594053,True,True,11,29,379,236,142,1,0,0.1,0,0,0.0,0.0,0.0,0.4166713856710494,3.3032054277075025,0.022457012226672526,0.0008538624959904558
5-FU,Beta-catenin,-0.0228248816464758,1.0,0.0983633828620763,True,True,5,15,90,49,40,1,0,0.1,0,0,0.0,0.0,0.0,0.4164788304596553,2.3282092153533855,0.02668164970340455,0.0008403022711618982
5-FU,NeST:49,-0.0251292920239193,1.0,0.4718099527574322,True,True,8,23,231,140,91,0,0,0.1,0,0,0.0,0.0,0.0,0.4156206639647949,2.027357560020862,0.027311683862744587,0.0008127891547631597
5-FU,Oncogene induced senescence,0.0370854379143606,1.0,0.2598932981619615,True,True,7,21,189,120,68,1,0,0.1,0,0,0.0,0.0,0.0,0.41380981918615034,2.5908818812342664,0.020518902051532145,0.0008199005461253035
5-FU,Foxo signaling,0.0029294475874358,1.0,0.0050736937899089,True,True,10,30,405,279,126,0,0,0.1,0,0,0.0,0.0,0.0,0.4136252128055738,2.812866665065364,0.021526181368041096,0.000836363964650092
5-FU,EGFR-MAPK signaling,-0.0007855824339024,1.0,0.343744804344212,True,True,23,69,2277,1263,1010,4,0,0.1,0,0,0.0,0.0,0.0,0.413309074179931,3.5878204023952565,0.023722028999255806,0.0008319824916102696
5-FU,Integrator-PP2A complex,0.0087320222148998,1.0,0.0884077109441659,True,True,12,36,594,307,283,4,0,0.1,0,0,0.0,0.0,0.0,0.41236108517422837,2.1961701254882042,0.02342160456362928,0.0008248772806958674
5-FU,Interferon signaling,0.010490825701235,1.0,0.3250788117331274,True,True,8,24,252,95,149,8,0,0.1,0,0,0.0,0.0,0.0,0.41001164609582136,1.3938383974870765,0.0332635213570897,0.0007750868537718967
5-FU,RPA complex associated proteins,-0.127286974945111,0.0029080098156053,4.353969226509484e-05,True,True,6,18,135,98,37,0,0,0.1,0,0,0.0,0.0,0.0,0.4050513951428134,2.005702171446239,0.02790578954151183,0.0007691980306364133
5-FU,Culin-RIng uniqutin ligase complex,-0.1095620603778759,0.0342377857113174,0.0478160563154132,True,True,8,23,231,129,102,0,0,0.1,0,0,0.0,0.0,0.0,0.40474545895046404,2.971716935891559,0.025042023191569465,0.0008064260544526002
5-FU,Nuclear pore,-0.0154813753107541,1.0,0.4252962504076479,True,True,5,15,90,53,37,0,0,0.1,0,0,0.0,0.0,0.0,0.4040696198687527,1.5353769673020117,0.025058915342333583,0.0007795387721291195
5-FU,NeST:29,0.0583188776836756,1.0,0.3573601871458207,True,True,14,40,742,405,337,0,0,0.1,0,0,0.0,0.0,0.0,0.40389523391514764,2.8149813941161974,0.025146193049218366,0.0007974194843490995
5-FU,HDACs deacetylate histones,-0.0572880969401229,1.0,0.4798507484011406,True,True,16,48,1080,668,412,0,0,0.1,0,0,0.0,0.0,0.0,0.403157713569073,2.877324283440068,0.0234199269185007,0.0008033102722501013
5-FU,Ribosome biogenesis,0.0361930788618837,1.0,0.0013048433027423,True,True,18,53,1326,705,619,2,0,0.1,0,0,0.0,0.0,0.0,0.3987214512087066,2.562483147028043,0.02162948040322359,0.0008023066424693895
5-FU,mTOR regulation of mRNA translation,-0.129608584258922,0.0020540735440355,0.5170690929667775,True,True,5,15,90,50,40,0,0,0.1,0,0,0.0,0.0,0.0,0.3977678374801812,2.196777818832138,0.025419191913282416,0.0007864459740354279
5-FU,Transcription factor (TF) binding,-0.2403661026956882,1.454392162258955e-13,0.4440716629355108,True,True,14,42,819,538,281,0,0,0.1,0,0,0.0,0.0,0.0,0.39703334140204677,2.6268523457310504,0.023855306170298067,0.000771872439757242
5-FU,EGFR/PI3K signaling,-0.0693242986195775,1.0,0.6280560023218462,True,True,11,33,495,296,199,0,0,0.1,0,0,0.0,0.0,0.0,0.39613868621142656,2.652825258758352,0.023989218409656343,0.0007826263214898526
5-FU,PML body,0.0859148528001432,0.5491089468103945,0.1905978270398473,True,True,9,27,324,193,131,0,0,0.1,0,0,0.0,0.0,0.0,0.3941265284008671,2.1150265353132687,0.022932913525600854,0.0007544814507130518
5-FU,Cell projection morphogenesis,-0.0294407699459595,1.0,0.631356910361499,True,True,8,24,252,195,57,0,0,0.1,0,0,0.0,0.0,0.0,0.3940597201944962,2.0251165931477475,0.022429137317131486,0.0007782991648361535
5-FU,Chromosome centrometric region,0.0958498375933794,0.1835298849696527,0.2642070751419846,True,True,7,21,189,101,86,2,0,0.1,0,0,0.0,0.0,0.0,0.3932642145140851,1.6755672496590364,0.02184677886187733,0.0007655286610264815
5-FU,Nuclear receptor signaling,-0.0144506129648658,1.0,0.6382179752759384,True,True,17,51,1224,771,453,0,0,0.1,0,0,0.0,0.0,0.0,0.39196712254036753,2.877324283440068,0.02164138905500344,0.0007790097412014621
5-FU,EMT,-0.0387621002504366,1.0,0.3331974713146275,True,True,14,42,819,553,266,0,0,0.1,0,0,0.0,0.0,0.0,0.3895370923489534,2.652825258758352,0.02210962029596055,0.0007767789622264369
5-FU,Epithelial differentiation,-0.1335245338578969,0.001127987923055,0.4506918891809878,True,True,8,24,252,149,103,0,0,0.1,0,0,0.0,0.0,0.0,0.3893878739762791,2.005148498059967,0.021157772122911533,0.0007495716293370094
5-FU,Transcription elongation,-0.1128849751161212,0.0221165446015929,0.0176149532555932,True,True,8,24,252,145,106,1,0,0.1,0,0,0.0,0.0,0.0,0.3892312280751241,2.0886728402668835,0.025910856258384147,0.0007422706543310924
5-FU,Ribosome abundance control,0.0408055644919496,1.0,0.3905142171265057,True,True,12,36,594,269,325,0,0,0.1,0,0,0.0,0.0,0.0,0.3874841327444744,2.1876266482810944,0.023388239502153935,0.0007573879787349412
5-FU,RTK-JAK-STAT signaling,0.0729460722441579,1.0,0.6283919550645795,True,True,21,63,1890,1130,758,2,0,0.1,0,0,0.0,0.0,0.0,0.3865484814078121,2.9744194417835237,0.022278999032387642,0.0007658351122003659
5-FU,Regulation of adherens junction stability,-0.0429960069045788,1.0,0.2665483130289413,True,True,10,30,405,300,105,0,0,0.1,0,0,0.0,0.0,0.0,0.3844870474408082,2.652825258758352,0.020896619022504954,0.000757778080117217
5-FU,Protein nuclear transport,0.0638435703778759,1.0,0.5511410188764981,True,True,6,18,135,78,57,0,0,0.1,0,0,0.0,0.0,0.0,0.3821441440077402,1.5353769673020117,0.02412031541325657,0.0007428578080184342
5-FU,PIK3/AKT signaling,-0.0832731960126468,0.7235984719295294,0.4718099527574322,True,True,11,33,495,306,189,0,0,0.1,0,0,0.0,0.0,0.0,0.381445111857229,2.1891325856524184,0.02205504959595188,0.0007415286138694175
5-FU,Mediator/CCR-NOT complex,-0.1179364328648256,0.0111306466622291,0.1243792246696636,True,True,9,27,324,191,133,0,0,0.1,0,0,0.0,0.0,0.0,0.3741293902991769,2.116737287790581,0.022852392513335994,0.0007344993478952049
5-FU,NeST:195,-0.0112664105067015,1.0,0.237029015088582,True,True,6,18,135,88,47,0,0,0.1,0,0,0.0,0.0,0.0,0.36928518663651294,1.3070449552681738,0.020757291766926502,0.0007037085376815709
5-FU,Regulation of beta catenin transcription,0.0001117036314051,1.0,0.2823705488824322,True,True,7,21,189,131,58,0,0,0.1,0,0,0.0,0.0,0.0,0.3651892586418819,2.333122622590409,0.0245216045910629,0.00069959702672225
5-FU,Structural constituent of muscle,0.0031156479425248,1.0,0.5510547531634511,True,True,6,18,135,69,66,0,0,0.1,0,0,0.0,0.0,0.0,0.3606744923760712,1.6007278338875224,0.021863124438790352,0.0006716873747688445
5-FU,Spliceosomal complex,-0.017455772383573,1.0,0.1342473931628925,True,True,6,18,135,66,69,0,0,0.1,0,0,0.0,0.0,0.0,0.3550418806582949,1.1171232206277741,0.019671037792369464,0.000661907188829984
5-FU,Actin filaments,0.0267831712105414,1.0,0.5048278583371247,True,True,8,24,252,128,124,0,0,0.1,0,0,0.0,0.0,0.0,0.34742918204328105,1.9532712179324214,0.025791459172014263,0.0006274109590597319
5-FU,Lymphoid JAK/STAT signaling,-0.0141538094159673,1.0,0.5261376449570124,True,True,16,48,1080,533,541,6,0,0.1,0,0,0.0,0.0,0.0,0.3431168364152047,2.13554555742893,0.022609459233081157,0.0006327510374737828
5-FU,MAPK signaling,-0.0908642031122333,0.3227454214589784,0.1417429235855627,True,True,6,18,135,88,47,0,0,0.1,0,0,0.0,0.0,0.0,0.3324533760288983,1.8156366638802752,0.019670493960503146,0.0006133828247878839
5-FU,Neg Regulation EGFR,0.0036019446829367,1.0,0.3896709402223403,True,True,6,18,135,89,46,0,0,0.1,0,0,0.0,0.0,0.0,0.33120780214102513,2.652825258758352,0.017758992858299086,0.0006304651058051001
5-FU,Mediator complex,-0.0217701707445036,1.0,0.1243792246696636,True,True,6,18,135,86,49,0,0,0.1,0,0,0.0,0.0,0.0,0.3232079393310096,1.8428572354076571,0.01961169605261617,0.0005896396714285546
5-FU,Actin and actin-associated proteins,-0.0211755959881115,1.0,0.5350463079636895,True,True,5,15,90,47,43,0,0,0.1,0,0,0.0,0.0,0.0,0.3103846291064262,1.9532712179324214,0.021685394815120215,0.0005553536871234996
5-FU,Actin cytoskeleton,-0.0264992083417084,1.0,0.3192861186129078,True,True,5,15,90,42,48,0,0,0.1,0,0,0.0,0.0,0.0,0.2710065121009752,0.8696429999761692,0.021544219520012918,0.000422571307915147
Bleomycin-a2,Type I interferon signaling pathway,0.0502368223016455,1.0,0.4040194593168256,True,True,7,21,189,45,136,8,0,0.1,4,4,0.021164021164021163,0.021164021164021163,0.08888888888888889,0.5632940207029236,2.2391175639959617,0.06544823293569084,0.0018126895375022705
Bleomycin-a2,TGF-beta/Smad signaling,-0.0931500800228858,1.0,0.1243792246696636,True,True,7,21,189,88,100,1,0,0.1,2,2,0.010582010582010581,0.010582010582010581,0.022727272727272728,0.5190330087639766,3.23071273016235,0.04933357445315345,0.001685924637653921
Bleomycin-a2,Regulation of beta catenin transcription,-0.0021761987609202,1.0,0.2823705488824322,True,True,7,21,189,113,76,0,0,0.1,2,2,0.010582010582010581,0.010582010582010581,0.017699115044247787,0.5072074590526486,4.988130414377987,0.04504166636255166,0.0016980468193796474
Bleomycin-a2,EGFR/PI3K signaling,-0.0532048023309286,1.0,0.6280560023218462,True,True,11,33,495,240,255,0,0,0.1,2,2,0.00404040404040404,0.00404040404040404,0.008333333333333333,0.43238248535871165,4.1405057239734715,0.04382115785812493,0.00133216040717513
Bleomycin-a2,MHC class I including non-classical MHCs,-0.1823837880065774,7.42694647732911e-05,0.7677997855513848,True,True,8,24,252,96,146,10,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.010416666666666666,0.5215061483538083,4.531735623931791,0.056191062236048084,0.0017242659688352542
Bleomycin-a2,Regulation of adherens junction stability,-0.0137228995869146,1.0,0.2665483130289413,True,True,10,30,405,244,160,1,0,0.1,1,1,0.0024691358024691358,0.0024691358024691358,0.004098360655737705,0.4061415156710565,4.563893038934474,0.04336795908197129,0.0012044808292718738
Bleomycin-a2,EMT,0.0304079121159648,1.0,0.3331974713146275,True,True,14,42,819,435,383,1,0,0.1,2,2,0.002442002442002442,0.002442002442002442,0.004597701149425287,0.4567350636452623,4.988130414377987,0.04627504991377505,0.0014274130412485016
Bleomycin-a2,PIK3/AKT signaling,-0.0600728491295675,1.0,0.4718099527574322,True,True,11,33,495,251,244,0,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.00398406374501992,0.4747455416733215,3.442629226742165,0.04427763266054254,0.0015094841014096578
Bleomycin-a2,Integrator-PP2A complex,0.0569137647426538,1.0,0.0884077109441659,True,True,12,35,561,262,298,1,0,0.1,1,1,0.0017825311942959,0.0017825311942959,0.003816793893129771,0.4793663090885634,3.764954285210813,0.040957210753690174,0.0015175984637323997
Bleomycin-a2,Protein Transport,-0.0525430832200211,1.0,0.167871834573049,True,True,15,45,945,523,422,0,0,0.1,1,1,0.0010582010582010583,0.0010582010582010583,0.0019120458891013384,0.4630459033951544,4.106740830466219,0.0393510569239702,0.0014598284187506206
Bleomycin-a2,Nuclear receptor signaling,0.0519616270003762,1.0,0.6382179752759384,True,True,17,51,1224,643,581,0,0,0.1,1,1,0.0008169934640522876,0.0008169934640522876,0.0015552099533437014,0.4584436392251835,3.9223692439494124,0.045670476066761494,0.0014198041406074727
Bleomycin-a2,Ribosome biogenesis,0.0163731550623926,1.0,0.0013048433027423,True,True,18,52,1276,557,715,4,0,0.1,1,1,0.0007836990595611285,0.0007836990595611285,0.0017953321364452424,0.39175918044289665,4.167924765459632,0.04163807443772808,0.0011252347545200475
Bleomycin-a2,Transmembrane tyrosine kinase signaling,0.0004954116671682,1.0,0.4469172987608541,True,True,53,159,12402,6015,6366,21,0,0.1,4,4,0.0003225286244154169,0.0003225286244154169,0.0006650041562759767,0.447560161114466,4.838244485047134,0.045616904225772824,0.0013690263655232345
Bleomycin-a2,Mismatch and excision repair,-0.1225231844162121,0.1020797701811968,0.0001072925416096,True,True,32,96,4464,2288,2167,9,0,0.1,1,1,0.00022401433691756272,0.00022401433691756272,0.00043706293706293706,0.4817217080328884,5.690940903997384,0.046365771425630864,0.0015060533728129032
Bleomycin-a2,Locomotion,0.0814733915632258,1.0,0.3968348686560592,True,True,33,98,4656,2149,2507,0,0,0.1,1,1,0.0002147766323024055,0.0002147766323024055,0.00046533271288971617,0.4289351987563441,4.480028339443627,0.041822574079284955,0.001302164081271814
Bleomycin-a2,Lymphocyte activation,0.0291684548849181,1.0,0.7462647155994996,True,True,39,115,6442,2335,4018,89,0,0.1,1,1,0.0001552312946289972,0.0001552312946289972,0.00042826552462526765,0.45245323454359887,4.531735623931791,0.04649664649312741,0.0013891649853419216
Bleomycin-a2,Checkpoint-regulated DNA repair,-0.0948744218061154,1.0,0.0339955220918702,True,True,41,120,7023,3405,3605,13,0,0.1,1,1,0.00014238929232521716,0.00014238929232521716,0.0002936857562408223,0.46591317727891474,5.690940903997384,0.04460656638759266,0.0014339901136503088
Bleomycin-a2,ECM-cytoskeleton assembly,0.1137525515475157,0.2357924304353591,0.5685447261285611,True,True,6,18,135,49,86,0,0,0.1,0,0,0.0,0.0,0.0,0.7078773090087044,2.2074268945679343,0.07432281135797153,0.002502624957769145
Bleomycin-a2,Extracellular matrix,-0.0158825979592024,1.0,0.6359117233215493,True,True,8,24,252,80,172,0,0,0.1,0,0,0.0,0.0,0.0,0.651075533097963,2.2074268945679343,0.0767523184435501,0.002227695909893859
Bleomycin-a2,Spliceosomal complex,-0.1010026278243845,0.7349690661219921,0.1342473931628925,True,True,6,18,135,59,74,2,0,0.1,0,0,0.0,0.0,0.0,0.636282398154768,2.536751473549678,0.044761202404103924,0.002232524069774818
Bleomycin-a2,Beta-catenin,-0.0610077193770505,1.0,0.0983633828620763,True,True,5,14,78,41,37,0,0,0.1,0,0,0.0,0.0,0.0,0.5447503663099116,1.531343512293165,0.051806156921195085,0.0017124624321465083
Bleomycin-a2,NeST:163,0.0087697674979967,1.0,0.5106156259287853,True,True,7,21,189,105,84,0,0,0.1,0,0,0.0,0.0,0.0,0.5385591511711925,2.340450558028261,0.052448189508824974,0.001746902487831104
Bleomycin-a2,RAS-RAF-MAPK,-0.0643365097692469,1.0,0.3844586207476471,True,True,7,21,189,95,94,0,0,0.1,0,0,0.0,0.0,0.0,0.5355830810873673,2.7804217425758497,0.05130433353494621,0.0017453776493141435
Bleomycin-a2,H3 acetylation and H3K4 methylation crosstalk,0.1913732135791532,1.985242122182207e-05,0.0890367053970998,True,True,5,13,66,43,22,1,0,0.1,0,0,0.0,0.0,0.0,0.5183522091191165,2.550816393232775,0.04714363035765296,0.0017016210106912187
Bleomycin-a2,Interferon signaling,0.1163729213974198,0.1842730652067574,0.3250788117331274,True,True,8,24,252,66,178,8,0,0.1,0,0,0.0,0.0,0.0,0.5180008025040609,2.2391175639959617,0.060851323406843225,0.0016081650680758242
Bleomycin-a2,Resolution of D-loop structures,0.1058035328343629,0.4836549644696881,3.777861667371538e-05,True,True,9,27,324,167,153,4,0,0.1,0,0,0.0,0.0,0.0,0.5178926856883742,2.921367808428603,0.05468322253055916,0.0016326507653020366
Bleomycin-a2,Homologous recombination,-0.1440902201471416,0.0101657753039972,0.0002506369315357,True,True,12,36,594,335,255,4,0,0.1,0,0,0.0,0.0,0.0,0.5157700342863522,2.921367808428603,0.05444595410757685,0.0016237096565821592
Bleomycin-a2,HDACs deacetylate histones,0.0186996100555928,1.0,0.4798507484011406,True,True,16,48,1080,566,514,0,0,0.1,0,0,0.0,0.0,0.0,0.5096197291174593,3.370621057018443,0.04896387726309154,0.0016365217363403782
Bleomycin-a2,Positive regulators of transcription,-0.0428991054884169,1.0,0.4040194593168256,True,True,15,43,862,464,393,5,0,0.1,0,0,0.0,0.0,0.0,0.5084252193414533,2.6042313178423457,0.048645205331589725,0.0015967869935589738
Bleomycin-a2,Apoptosis Regulation,-0.034388594979279,1.0,0.5504544526135874,True,True,13,37,631,283,345,3,0,0.1,0,0,0.0,0.0,0.0,0.500381428671177,2.5544552651298456,0.046957978987221975,0.0015915230954412973
Bleomycin-a2,Actin filaments,-0.084730191284907,1.0,0.5048278583371247,True,True,8,24,252,93,159,0,0,0.1,0,0,0.0,0.0,0.0,0.4990614160091217,2.1583943969848733,0.04739968075570291,0.0016115609918189154
Bleomycin-a2,RBL-TP53 complex,0.0951075058463589,1.0,0.3162575580477773,True,True,5,15,90,51,39,0,0,0.1,0,0,0.0,0.0,0.0,0.49869269551670375,1.7080553749763503,0.0514108482027818,0.00153656177383804
Bleomycin-a2,Fas,-0.0964015476207743,1.0,0.0239924266360653,True,True,7,21,189,94,94,1,0,0.1,0,0,0.0,0.0,0.0,0.49760823293405065,2.3531939654018195,0.05262093709251554,0.0015504187602861333
Bleomycin-a2,Chromosome centrometric region,0.0627677860638716,1.0,0.2642070751419846,True,True,7,21,189,81,106,2,0,0.1,0,0,0.0,0.0,0.0,0.4886772234510329,2.294371998218698,0.05688938412813352,0.0014676084349256862
Bleomycin-a2,MAPK and MAP2K activation,-0.0359384263004184,1.0,0.4532661611824812,True,True,14,41,780,369,409,2,0,0.1,0,0,0.0,0.0,0.0,0.4878441637247885,3.337655411609759,0.048279186302909796,0.0015322429070008233
Bleomycin-a2,PI3-K/Akt,-0.0720028218856115,1.0,0.3299863839095544,True,True,6,18,135,71,64,0,0,0.1,0,0,0.0,0.0,0.0,0.485248046462673,2.3168534490101824,0.04738249233481442,0.0015403623696635385
Bleomycin-a2,Extracellular matrix organization,0.0426588810424846,1.0,0.4179639351006795,True,True,13,39,702,276,426,0,0,0.1,0,0,0.0,0.0,0.0,0.48126248849757336,2.888820719101995,0.047761489375890386,0.0015046619440227265
Bleomycin-a2,Transcription coactivator activity,0.081231225367911,1.0,0.5231588237357191,True,True,5,13,66,39,26,1,0,0.1,0,0,0.0,0.0,0.0,0.480520598610937,2.1132172240938902,0.03777937582485214,0.0015416865178278598
Bleomycin-a2,Actin cytoskeleton,-0.0863514469721312,1.0,0.3192861186129078,True,True,5,15,90,32,58,0,0,0.1,0,0,0.0,0.0,0.0,0.4788678056002765,2.077176766841997,0.05393377450153573,0.0014870846965741105
Bleomycin-a2,PML body,-0.041128152627124,1.0,0.1905978270398473,True,True,9,27,324,158,166,0,0,0.1,0,0,0.0,0.0,0.0,0.47586631217099745,2.929341398043272,0.048683626307643016,0.0014706951545808292
Bleomycin-a2,Beta-catenin destruction complex,-0.0039564874368504,1.0,0.1923455258100152,True,True,5,15,90,46,44,0,0,0.1,0,0,0.0,0.0,0.0,0.4734981907374369,2.0399411178469906,0.05006850497230124,0.001419306275261313
Bleomycin-a2,G1 to S cell cycle control,-0.0599350087714305,1.0,0.0983633828620763,True,True,13,38,666,281,381,4,0,0.1,0,0,0.0,0.0,0.0,0.47322909602798635,3.0015275711015286,0.041123544522667754,0.001469688671101356
Bleomycin-a2,CDK holoenzyme complex II,-0.2105398319617346,1.0109553221226977e-06,0.1433373151995567,True,True,17,49,1129,474,649,6,0,0.1,0,0,0.0,0.0,0.0,0.4723585973679167,3.0015275711015286,0.039812724113459805,0.0014784490474606263
Bleomycin-a2,Metabolic pathways,0.0400111665930224,1.0,0.5352050982347,True,True,12,36,594,255,339,0,0,0.1,0,0,0.0,0.0,0.0,0.4723368613304352,3.1482258185599274,0.049304566152733854,0.0014780141574042296
Bleomycin-a2,NeST:78,0.0463433328540721,1.0,0.1245016689428807,True,True,10,30,405,249,156,0,0,0.1,0,0,0.0,0.0,0.0,0.4681805370583751,2.553374414701247,0.043380131442562316,0.0014544188072369742
Bleomycin-a2,G1/S phase,0.1288036958364874,0.0535646088075443,0.0457908922831609,True,True,19,56,1485,778,705,2,0,0.1,0,0,0.0,0.0,0.0,0.46793150122886634,2.765371866622291,0.04543040877878994,0.001432304811813296
Bleomycin-a2,p53 regulation of cell cycle,-0.0533386594009875,1.0,0.2221940998891166,True,True,5,15,90,54,36,0,0,0.1,0,0,0.0,0.0,0.0,0.4670014230454601,2.2492602673746305,0.04759020732446646,0.0014049397392579082
Bleomycin-a2,Actin filament-based process,-0.0517104526067508,1.0,0.6924177532949252,True,True,11,33,495,191,304,0,0,0.1,0,0,0.0,0.0,0.0,0.46658558318412463,2.514917585501292,0.04149222596392298,0.0014677819299031268
Bleomycin-a2,Extended mismatch repair complex,-0.0202490422081196,1.0,3.910409287382977e-06,True,True,10,30,405,194,208,3,0,0.1,0,0,0.0,0.0,0.0,0.46445137610631365,3.2629540229431493,0.043461452290761635,0.001467122658174674
Bleomycin-a2,Regulation of mRNA processing,0.0800000500396487,1.0,0.5086659259970318,True,True,7,21,189,86,103,0,0,0.1,0,0,0.0,0.0,0.0,0.4633229019164267,2.0817896397365443,0.0432002210882495,0.0014251778741897745
Bleomycin-a2,Metabolism,0.1186995629311474,0.1474473096256723,0.5979286031115645,True,True,18,53,1326,629,696,1,0,0.1,0,0,0.0,0.0,0.0,0.4606756693726558,3.1482258185599274,0.04259198108630781,0.0014317041673777313
Bleomycin-a2,Homologous recombination (HR) and Fanconi Anemia repair,-0.1783991642230733,0.0001301989529574,1.1404670420862746e-12,True,True,29,86,3570,1867,1698,5,0,0.1,0,0,0.0,0.0,0.0,0.46038331475853256,3.3473148715562004,0.04670204236077897,0.0014059372579349459
Bleomycin-a2,Oncogene induced senescence,0.1282592634246647,0.0566726891602695,0.2598932981619615,True,True,7,21,189,104,84,1,0,0.1,0,0,0.0,0.0,0.0,0.4600666551979147,1.9436063886215107,0.03895968518448696,0.001403703824535271
Bleomycin-a2,RNA processing 2,0.0089201240653112,1.0,0.0589891642555653,True,True,15,45,945,378,564,3,0,0.1,0,0,0.0,0.0,0.0,0.45902056921700546,2.540639853379995,0.04600454013837416,0.0013925050138712397
Bleomycin-a2,MutS homologs,0.0492360878624108,1.0,0.0009215849600614,True,True,5,15,90,47,41,2,0,0.1,0,0,0.0,0.0,0.0,0.4568658374150313,2.5603244837647856,0.0376828065159653,0.0014908314390155236
Bleomycin-a2,Transcription elongation,-0.0459958848997468,1.0,0.0176149532555932,True,True,8,24,252,122,129,1,0,0.1,0,0,0.0,0.0,0.0,0.4548893574573705,1.8475939926793106,0.05142385071521237,0.0013610141918688934
