drug,gene,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
5-FU,BCAR1,-0.09080598025963066,-0.08928119333418856,0.002483426744272599,0.0029410864299175277,1.0,1.0,0.008960303529586563,0.006497538635940876,0.009199142230719137,0.007528342448059839
5-FU,BCL10,0.032932956427228696,0.06256176852373163,0.272607048777032,0.03711281081341711,1.0,1.0,0.41645076813172127,0.06083789535167462,0.42221505163812834,0.06850128062733543
5-FU,BCL11B,-0.0839963070279933,-0.0375602940422372,0.005134288634160988,0.21098954953832116,1.0,1.0,0.01638408550812262,0.28315980667012075,0.01716609657428447,0.29864643230245425
5-FU,BCL2,0.17403835068257267,0.19286381583909898,6.70768862676141e-09,1.3162892997797826e-10,4.816120434014692e-06,9.450957172418839e-08,1.0469827030466723e-07,1.0619053002717798e-09,9.505500856607945e-08,1.4614882225389958e-09
5-FU,BCL2L1,0.0021355112954442317,0.008172101480029396,0.9433624114994192,0.7851331007405484,1.0,1.0,0.9632659016586129,0.8426391126034586,0.9699039901697702,0.8443218666975244
5-FU,BCL2L11,0.2295157851807452,0.23606652615485155,2.0650148258027912e-14,3.774758283725532e-15,1.482680644926404e-11,2.710276447714932e-12,7.41340322463202e-13,5.4205528954298644e-14,9.266754030790025e-13,7.598905928172707e-14
5-FU,BCL2L12,-0.08652554570430022,0.0251362079626201,0.003942221386585176,0.40216448470995214,1.0,1.0,0.013288802608301205,0.4885856176340873,0.013730869233845179,0.5060682343012922
5-FU,BCL2L2,0.21802403392167524,0.2516111576158588,3.772537837676282e-13,0.0,2.7086821674515704e-10,0.0,1.1286175697714876e-11,0.0,1.2647543194326399e-11,0.0
5-FU,BCL6,0.06739778801637301,0.09890976750795827,0.024749280307572175,0.0009828757419547696,1.0,0.7057047827235245,0.06044211993481912,0.0023602166646271724,0.06467691814681281,0.002836054049793133
5-FU,BCL7A,-0.013468779437262225,-0.016068400540229018,0.6535605803154194,0.5927267369460292,1.0,1.0,0.774350654565134,0.6798367366249983,0.7724386776402817,0.683201814786219
5-FU,BCLAF1,0.030145061141459005,0.008704638692529567,0.3152830550941039,0.7715283365256553,1.0,1.0,0.4667489351702404,0.8330185648502565,0.46920373195827886,0.8338056524781855
5-FU,BCOR,0.1263250717024996,0.13909215343078155,2.5708373840860332e-05,3.5870089505340985e-06,0.01845861241773772,0.0025754724264834827,0.00016480903944408678,1.3140165441242259e-05,0.00016395510659722622,1.7761878803334365e-05
5-FU,BCORL1,0.036886610590214274,0.062506683295201,0.21914801194175748,0.03727986830576935,1.0,1.0,0.3496628279426264,0.06097254087367287,0.3606148340126399,0.0687801595979676
5-FU,BCR,0.04058354412711716,-0.005671617132547398,0.17638741210324715,0.8504530533898327,1.0,1.0,0.30200611162269886,0.8953450034221406,0.3063008452855952,0.8932711822512249
5-FU,BIRC3,0.009642315759512621,-0.00784670047794202,0.7481059583198664,0.7940932584410973,1.0,1.0,0.8485625246029448,0.847518643120848,0.842781238287234,0.8515130696612937
5-FU,BLM,-0.012060758513547503,0.006846704503232746,0.6877485835972115,0.8192708350377462,1.0,1.0,0.8024575216781805,0.8688869417387027,0.7987116587509872,0.870816372401335
5-FU,BMPR1A,-0.02568592920674047,0.11746411759589337,0.3920849116964842,9.097359670406924e-05,1.0,0.06531904243352171,0.547698378595478,0.0002666083364633539,0.5481427225664299,0.00033354979546321514
5-FU,BRAF,-0.05050022326661004,-0.06789012461425026,0.09246328228132028,0.023745152432915306,1.0,1.0,0.17703636447463456,0.04098321982411824,0.18561594597759914,0.04683796551327799
5-FU,BRCA1,0.02333352812181577,0.19630561047713524,0.4370005355659208,6.154587950391033e-11,1.0,4.4189941483807615e-08,0.5852279922673254,5.260707319500907e-10,0.5906946392360487,7.13700266225695e-10
5-FU,BRCA2,0.09564001501703001,0.1152296874641771,0.0014415520812640636,0.00012351166431123772,1.0,0.08868137497546869,0.005505502097593605,0.00035472549990187474,0.0057581885638253,0.00044065279490916115
5-FU,BRD4,-0.0727468833550687,-0.14661199155108978,0.01536309787826573,1.0411751263372793e-06,1.0,0.0007475637407101665,0.04146881306990524,4.1763337469841705e-06,0.043787115884597265,5.746806462858423e-06
5-FU,BRIP1,0.046476988951001365,0.09796630936669401,0.12154873527778398,0.0010986912562203077,1.0,0.7888603219661809,0.22206613722506083,0.00260349941242964,0.23021848827289224,0.0031345443256934344
5-FU,BTG1,0.0976451233424551,0.025788138854740336,0.0011419321514580805,0.39007595931894357,0.8199072847469018,1.0,0.004529874501364098,0.4776814408413974,0.004687416587404869,0.4940312311468496
5-FU,BTK,0.06236193124042509,0.06413442335872709,0.03775346515172395,0.0326052464122879,1.0,1.0,0.08444544541725171,0.0543168606125817,0.09096304690918725,0.06131095658844883
5-FU,BUB1B,0.18122322643410876,0.23449074734422692,1.5656662633034557e-09,5.551115123125783e-15,1.1241483770518812e-06,3.985700658404312e-12,2.8824317360304647e-08,7.66480895846983e-14,2.5404483097217653e-08,1.0995036299046377e-13
5-FU,C11orf65,0.21428137583071705,0.2569101777745808,9.414691248821327e-13,0.0,6.759748316653713e-10,0.0,2.5999031987129665e-11,0.0,2.993246487079135e-11,0.0
5-FU,C3orf70,0.031180611707051553,0.10535350540692802,0.29894510953913134,0.00044803319617914283,1.0,0.32168783485662455,0.44810561304613006,0.0011488851244879448,0.4511094928378596,0.0014052617467344357
5-FU,C8orf34,0.11665849031435042,0.2371822492379512,0.00010172434835520328,2.6645352591003757e-15,0.07303808211903595,1.9131363160340698e-12,0.0005292614646306953,3.904359828640959e-14,0.0005498475441834576,5.4145367434926504e-14
